,pathogen-count,pathogen-aggr--log10p:flu,pathogen-aggr--log10p:hrv,pathogen-aggr--log10p:rsv,pathogen-aggr--log10p:piv3,pathogen-aggr--log10p:hucovNL63,pathogen-aggr--log10p:hucovOC43,pathogen-aggr--log10p:hucov229E,pathogen-aggr--log10p:sars2,pathogen-aggr--log10p:mers,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
TMEM17,0.0,0.9405369298850137,1.2789647193769675,0.9685107442902499,0.47941167278879476,0.47581166187567486,0.48969633155114256,1.2271650727609817,0.75887706337715,0.22171142168899385,-3.1005971763679767,-0.010147909775705372,-0.1518252846801879,-0.10493170371145473,-0.1408604760056276,-0.07507794042463704,-0.08162604079916005,-0.039353217433097616,0.0038127995353717356,-0.09549446706985604
TMEM231,0.0,0.8254099098175913,0.15290261040791053,0.3905870293135346,1.3432599385325923,0.10802233848974352,1.765356192238231,0.7843624365649384,1.3007781778845762,1.284233294027524,-3.0996311366554212,-0.010710405630805813,-0.1620705731917073,-0.11486019067667601,-0.15989085321760607,-0.07634851944870046,-0.09451846659993782,-0.04800860157477541,0.00572829397840737,-0.10585646355612889
YWHAZ,0.0,0.9262635921332739,0.7846797486700696,0.5881615185970885,0.18722697655249634,0.2819968317329825,0.340007781291429,2.260981754116519,0.6342874381075072,0.47017309719701156,-2.8090276571040382,0.2537966334000195,0.618313950583818,-0.4396539886380019,-0.5147410722394725,0.9232809175217951,-0.18602681323839423,-0.5150843369932201,0.7770222537605764,-0.09842512351587893
BMS1,0.0,0.25943084895932444,0.4182437076891555,0.5015929470472642,0.8328599644916423,0.8518293869226125,2.935654342837829,0.729018543937668,1.2249140798981264,0.4931964612569365,-3.0746808613779066,-0.30962622889509495,-0.5144060339047702,-0.12163298010059095,0.506029996097956,0.0800005191250063,0.4815376353137005,-0.8532008481626733,0.15013134173156958,0.3830168415133332
DDX18,0.0,3.0654439759066388,1.1089590032466838,0.1541580925782426,1.3349446074855704,2.080969002350037,2.0954467370232273,2.4050000832677543,0.889612334124913,0.7600093408984817,-3.101264122947091,-0.050963738948197744,-0.15607690978378178,-0.04198487759364929,0.09937410625722792,-0.06907686876541917,0.12722425247219438,-0.1296602677079865,0.020030238783734836,0.08374103320024355
DIS3L,0.0,1.3961164633076635,1.4999420014208782,0.3239285626630926,1.317674381332193,1.0575752242699703,1.3278836618412249,0.2610530466782998,0.5098026540375309,0.2643407489514764,-3.10065608431432,-0.06700857336698475,-0.1811516791985874,-0.041851172069095735,0.1575363694726033,-0.06611791780872683,0.14616450488902397,-0.16821057004843662,0.010710248753105948,0.07321114819818843
EMG1,0.0,1.0187687821016111,2.034013232395882,0.7635383183731849,0.9554210451233872,0.9753091376445691,2.1877151545640783,2.6665124216210896,0.27141898312862556,1.3151270390588505,-3.076590120280812,-0.2899625932859253,-0.5106429286649748,-0.12850969596167966,0.5023410104299211,0.08256301874499872,0.47218458256522094,-0.8413858653601667,0.14786925503464304,0.3476558312212264
HEATR1,0.0,1.1874299147566814,2.779891911959945,0.5050249195167212,0.7721646942244128,1.258115999338684,1.0922018164637202,1.0541819533716297,1.5084422174486654,1.7590253622879446,-3.0735345118904713,-0.3009573167465803,-0.525666484929848,-0.13487343322773093,0.4934615349753444,0.07231630882039582,0.4676192076482807,-0.8582634168293798,0.145267969035858,0.3462252784923448
PDCD11,0.0,1.6157191696512607,0.5026556189824201,0.4393402940501981,1.098301983692962,1.5017445982178268,1.7470984472076545,1.8751046950115073,0.3254511493668976,1.4262582742632324,-3.076283191918168,-0.2919267048915535,-0.5079777002645114,-0.1282265751329956,0.5066083658537575,0.08675404819300976,0.4618301603209301,-0.8301657635041871,0.14503848286102256,0.3395529776938034
PNO1,0.0,0.5484491860917047,2.79558154247675,0.5861807348269557,0.29680323098371264,1.7970487549597574,0.8273386997984652,2.0357922430345234,0.5132720640109303,1.0962870148735955,-3.0797172166688194,-0.20487997074041273,-0.4664562939353061,-0.14751508767868884,0.328227720714252,0.07755654208569887,0.4814476820381669,-0.8018297630008764,0.15346973574953204,0.33124436222794684
PWP2,0.0,0.657761447322977,1.5302074287136618,0.6382532820241031,0.3897871350256295,1.0109018540236447,0.5055114617268077,0.971022294791222,0.34873168018330714,1.4544368778703265,-3.0734633871965498,-0.3087386913952099,-0.5262743274001611,-0.13309047067183472,0.513507600451946,0.08883092201823829,0.48754019935925236,-0.8722557080427005,0.15085159837397058,0.3660708899738138
RPF1,0.0,1.2846562552443361,1.215917882397144,2.2933419479271713,0.39519095774048707,1.0234712036989841,1.5735212712757563,0.7775696853395095,0.8493663462535717,0.6816952632241874,-3.1002532284156152,-0.06109459704859479,-0.17753697800156204,-0.04885974153835276,0.11583122653204478,-0.06452019435940029,0.15496135772538405,-0.1798529243560884,0.02640491959491438,0.10379164814084478
RPP25,0.0,0.9387715331211063,0.29122229210984524,0.2320134590629412,0.19749308869542154,0.6155569759412218,0.3166557249550312,0.6115257923690506,0.2349203394201869,0.2839147185586766,-3.080087021933653,-0.21236622754895806,-0.46229518077784376,-0.14700084058961396,0.32949879534446475,0.09523859050280062,0.47759337919279365,-0.8190603910361299,0.15827101747760164,0.345622194890588
RPP40,0.0,0.8935447124498483,1.941118660650439,0.10051875168026597,0.35565005110434444,2.4879830305038735,1.1620708247975167,3.0766523435021744,0.8636282765076767,0.8247286422866122,-3.080087021933653,-0.21236622754894363,-0.4622951807778392,-0.14700084058960022,0.3294987953444846,0.09523859050279346,0.47759337919276956,-0.819060391036095,0.15827101747757968,0.34562219489057905
RRP36,0.0,1.7836644918653244,1.5708616552329113,0.7044548901882588,1.3009084102302146,0.8751372715769433,0.9609032895585494,1.2766017998462764,0.926354954486848,0.3131023595412137,-3.0730211985744322,-0.32098879222537785,-0.5185949913063119,-0.12458368829726195,0.5234281074839777,0.09297843945390781,0.4720716439596154,-0.868393165616885,0.14962248434892841,0.35739976875035334
SENP3,0.0,0.4638972297063764,0.49064960070221675,0.8061521800264425,0.3396183944768414,1.325588995834374,0.8982185686720325,1.4304856404892967,2.9603479764180762,0.4283229754999337,-3.0935181936166343,-0.11387766322165137,-0.18490744522893607,-0.03711790060672779,0.1949907789849273,-0.037168579001893326,0.1559690747010597,-0.21060040449531636,0.032800778042958216,0.1347640602532898
TEX10,0.0,0.5579014296661552,0.434778110637678,0.20786756360642408,1.146892197272446,1.4086237036820861,0.9378318266482172,0.38385019779465435,0.5252739578198832,0.7514691283158046,-3.093518193616637,-0.11387766322161612,-0.1849074452288252,-0.03711790060686167,0.1949907789849192,-0.037168579001845004,0.15596907470105226,-0.21060040449541204,0.03280077804282534,0.13476406025317705
TSR1,0.0,1.0372099776561885,1.4200564296200568,0.3408161605190727,0.38471293724974986,1.9503169109117515,1.098465397690514,1.510153973833666,0.315100803533474,1.4021689100930534,-3.0774248654643235,-0.23914968341324422,-0.49195803995813747,-0.14985444772166323,0.37489866863026505,0.10113149147482701,0.5091068981930026,-0.8904377471933881,0.1730242238582269,0.38232159350427
UTP14A,0.0,1.0334001394636345,2.221971817154954,0.20494766755577637,0.7274390361384432,1.6157003606916156,0.7501903905981961,0.4961412510415898,1.4315635855831148,0.20690122448775386,-3.075063637226863,-0.292548217921495,-0.5031100020922411,-0.12467059071900251,0.48962747598641654,0.09089775285901516,0.4606512908026625,-0.8387322907917013,0.15354350381282636,0.34600287629932047
WDR43,0.0,1.5159949385762723,1.960665211261914,1.3327058504671032,0.5307082941531435,2.4212462155735652,0.19892573773741778,2.6025988506473894,0.49776412094422756,0.31160172929513447,-3.0770054873871246,-0.28655916322112146,-0.5058357998891966,-0.1271289704516401,0.49920732356995756,0.08063302214105977,0.4659589771521137,-0.8296445770851857,0.14525204041232956,0.342160106936951
WDR75,0.0,0.3077656841802375,1.4034798747729746,1.3150380046741879,0.531342569980306,2.0494939741765665,0.5807218168128472,0.8560488835760365,0.5322291569614832,1.3122517165908156,-3.0770054873871255,-0.2865591632211429,-0.5058357998891868,-0.12712897045160648,0.49920732356989156,0.08063302214109266,0.4659589771521279,-0.8296445770851935,0.1452520404122603,0.3421601069370642
ALDH3A2,0.0,0.5483874971573574,0.26242572767325123,0.9058434382174767,0.26346008469532006,0.46664744544296805,1.0543689541259162,1.66220142273775,0.16987345601406745,0.5622526879366517,-3.0794863319464003,6.307696615466689E-4,-0.16166035152685643,-0.16405664461012312,-0.012879787232252301,-0.17321635541776192,0.09609389941746659,-0.08157696384069066,-0.057705537798748374,0.24055593871301253
ARCN1,0.0,1.4002858621875238,0.2907894192821568,2.3468550483990356,0.9157455408887709,2.014034921695129,0.21057442071163138,2.1509616055978156,0.47476077627025504,1.0397379855207372,-3.041165497710597,0.11994377491879413,-0.4558463875361894,-0.8573216724570718,-0.7331229922234327,-0.1881450860406477,-0.9306520300764851,-0.238815058951776,-0.2541483724979364,0.19843926271185358
B3GAT1,0.0,0.2843434864052705,1.2483899111327794,0.2556287726681393,0.8910968723326866,0.7479483625934839,1.482131400860811,0.2766182217808583,0.762506530331272,0.49938957546416024,-3.0853292690586134,0.12288758761120014,0.03656717962329219,-0.1014435760128781,0.1477298976493191,-0.19016522475887715,0.07076452849957131,0.14240478846071936,0.3632733956475568,-0.100031449262488
B3GAT2,0.0,1.2159306121650597,0.36297082672788805,1.6564929378855737,0.6436872588493552,0.7042790001511648,0.32262120304094194,0.31306000954992197,0.22544654047016827,0.9931554032885433,-3.0853292690586134,0.12288758761120014,0.03656717962329219,-0.1014435760128781,0.1477298976493191,-0.19016522475887715,0.07076452849957131,0.14240478846071936,0.3632733956475568,-0.100031449262488
BET1,0.0,1.808223466078861,0.9675827211672308,0.15708511466858371,0.08464766009842185,0.425783472812544,0.6959405337824008,0.22934677877966628,1.9184726737551951,1.9954665585271936,-3.040534566470972,0.17061486640780296,-0.4098809069278784,-0.8384237863300505,-0.6222176253265584,-0.23914988169813128,-0.8450032987057808,-0.1909940165532553,-0.23521752797512496,0.3168939246168582
BET1L,0.0,0.6142591678502123,0.43366858996846563,1.4333975425929009,1.0125080240002235,0.40778992205514264,0.7169702902061404,1.447818661160664,1.0979100407897362,1.176366565705933,-3.0671181015891955,0.11305366015101087,-0.3250252308761945,-0.5819160000661012,-0.4191052878128435,-0.23201047805060032,-0.5841412555275889,-0.10741107854994918,-0.21684548282483776,0.27341512421989506
CD59,0.0,1.4505814783559967,0.49234648653501195,0.5744005750151786,0.3382535517875722,0.42949208527896693,0.18344718060640472,0.21085662253572202,1.3394855130450274,1.50170186260805,-3.033173538046162,0.21816700268405853,-0.39949300865635756,-0.8374864136807985,-0.592828009034446,-0.2084073199392926,-0.8618332137544346,-0.18681724689096513,-0.2546655629669071,0.31519167649713364
CHM,0.0,0.7483775190836437,0.779734966412768,1.5548786144324986,1.0055640596155675,0.7718820758631548,0.5563302965036021,1.0636018837114305,0.4754481051247954,1.0287701852746958,-3.048007527980944,0.22803698377356693,-0.35155567961423195,-0.6752780476678546,-0.45485285402358167,-0.2183769864765829,-0.515274527659473,-0.014250353929688223,-0.20217443958732043,0.45322440803440933
CHML,0.0,0.9554892332396892,0.25516741855364516,0.8024162309642231,0.19464868994371884,1.6661699895543538,0.7578065441775454,0.42246224550616307,0.04325545471730902,0.5443030016262526,-3.047694471768852,0.22260614444410398,-0.3518382859699137,-0.6872402743707058,-0.46199995249078507,-0.22422195612599224,-0.5206604619801751,-0.01844333636216877,-0.20244203928186263,0.4619466195362014
COPB1,0.0,0.8551570761514724,0.4557706762207719,0.6350552227870525,0.10256536029206552,0.25178870784115137,0.7302302908770776,1.3022912794081636,0.5600360640790951,2.34129278484927,-3.0091110093384654,0.13499913568399452,-0.49796389120380546,-0.9870178300580398,-0.7458670263730358,-0.16550898449922608,-1.0086717505128886,-0.3189261196217649,-0.31034052352553215,0.45225642339121125
EMD,0.0,0.8912562172893977,0.3406638800128019,1.2945725110257982,0.3250378722876832,0.27484005341646334,0.8661737859236059,0.4969587467783199,1.2948550068304232,1.5238367848419583,-3.0725889795453303,0.009354168162470198,-0.15214141077512813,-0.14941910467898792,-0.0460246396240402,-0.06975176161116929,0.02744832285607595,-0.10596770632748004,-0.019062960220061254,0.24015378516044975
GOSR2,0.0,0.4063202680954884,0.3152713033684238,2.633017024022149,0.6274377817145003,0.2713865307107585,0.320599361219113,0.6213477750914992,0.5457498446996554,2.848275516352941,-3.027689380320109,0.27012023126127893,-0.4270005993061886,-0.912353723804968,-0.5761341850206928,-0.2773812622618706,-0.8163531292013664,-0.10977103878706856,-0.3324554212270752,0.6547845449829983
NAPB,0.0,0.87950706289356,1.1746842550931846,0.3092636039067263,0.22566554929069615,1.0301090467180842,1.3217184078579758,1.0766678876057536,0.7220471529611906,0.45433330527383387,-3.077614632326337,0.11207366940528633,-0.26293341793466707,-0.41474812144002104,-0.22231181378575354,-0.24419081134202755,-0.26866976444515567,0.03728780269595631,-0.21689900360349532,0.4417617353312368
NSF,0.0,0.8805741089366884,2.8336290987114348,1.072573172082125,0.5919127431868084,0.7899223757047129,0.4272677659823182,0.7258883547346512,1.4354996382748342,1.6888045203434112,-3.049004058610918,0.24477453948419073,-0.3210605410841325,-0.5492910032374397,-0.395587067214305,-0.20086385836584714,-0.43862460468957254,-0.02764396211024291,-0.23437543230943206,0.5049751905791301
RAB1B,0.0,0.857615691046113,0.42004500517722765,2.416710521252037,0.4492336997671855,0.679853713888946,0.42711678580283713,1.3708351427926864,0.390619055749293,0.7578434993619872,-3.03740019663625,0.1417843181816001,-0.47845894105684067,-0.9095779619819926,-0.7713761289233086,-0.19918959184856927,-0.9728262712414953,-0.23771997564449263,-0.2597517842306017,0.2426467281831944
RGP1,0.0,1.5501962056646974,0.8986654267798202,2.294469830820752,0.14034542151942234,1.4759285840659777,0.21641797479872976,1.9558131492326363,0.13177889645263638,0.7087332324047506,-3.0778039725239856,0.08374210171359373,-0.2775973727610445,-0.4280983161284574,-0.29047728879490237,-0.2225923126338732,-0.3424345041489479,0.009249840865399109,-0.19650695922375971,0.3455300756015911
SCFD1,0.0,0.8827922240832452,0.7076110016980686,2.5063049990112143,0.5588706794852243,0.44076387826719143,0.7515853026512779,0.23892957437441054,0.6566307997724683,0.9145173472004059,-3.0521526972275126,0.1130331943659107,-0.2985397363308219,-0.6165559083209169,-0.40721587623363514,-0.24141272338446568,-0.4527872234536449,-0.03438824194313795,-0.24269312333046753,0.5052735284141251
SEC23A,0.0,0.2203052809749632,1.1466364577069839,0.4443494300259913,0.13269754003823717,0.6198792457315598,1.20072149704726,0.37916671770197785,0.364064098556111,0.48239818696273784,-3.0338472997227934,0.2193310630412962,-0.21559745604112834,-0.7614041420394384,-0.3672104323710051,-0.25762024367734543,-0.6508572290196467,-0.11023132054848793,-0.45819672811179113,0.5656748746223474
SERP1,0.0,0.39542900906115663,0.5937835321467396,0.101044571775559,0.6378380865030885,0.1360469778990827,0.5210585282420096,0.9173223193518878,1.2519671058698565,1.8404098832208156,-3.0805790227428567,0.009420846974358821,-0.20308024720713877,-0.22146917105549474,-0.020736378222608702,-0.140750179487636,0.064989227737379,-0.1355344104732603,-0.0973937278702726,0.29510639454142606
SNAP47,0.0,1.7218508085121509,0.571735585172785,0.3153251593310304,0.5070162371830236,0.36449614742448133,0.21329115783210945,0.6443378014145899,0.1938743162195591,0.8143510772604993,-3.0687560344859914,0.15792690234787501,-0.2606318553696179,-0.4596334385189806,-0.23230586355765984,-0.20535785454878655,-0.2626878745384637,0.05282277038258892,-0.19567785760249418,0.5391873574424426
STX11,0.0,0.5123526459515979,1.2647684899584566,0.5707969895862904,0.7699600188420577,0.11899787341247417,0.7505570385574177,0.5794666773065004,0.804958719443344,0.30798329192355406,-3.0594453192302455,0.17497097617946764,-0.32005869734224046,-0.578973348869696,-0.33446479754192815,-0.2555829509047871,-0.40305042114016965,1.7566245427150427E-4,-0.2899738768019199,0.6215859213051875
STX12,0.0,0.45468369241578505,0.42530910584896625,0.5096762484503271,1.0288401642135405,0.609577168076523,0.34769562797658243,0.24566695661743576,0.40734589218040396,0.5413939666102733,-3.0345609543817758,0.1216469697019196,-0.3118575873382084,-0.6002992671994767,-0.45470512908573313,-0.2153948876237712,-0.4002492280609437,1.2055786700138096E-4,-0.2730106622946091,0.601946278303592
STX16,0.0,1.1986764704590815,0.6850589133070166,0.4239006318941533,0.665868067672171,0.22468087817052243,0.3456020340217514,0.28456495157713535,0.30164713209892596,0.45165161583008867,-3.0453335363736698,0.1591721262165217,-0.3586756022021385,-0.7035362515517876,-0.4322129072056211,-0.23817828920849787,-0.5467850957233205,0.005965468787701453,-0.3450975988183862,0.6919711973900129
STX17,0.0,0.6467013400931475,0.5329249164847936,0.3964983749098622,0.3126761955116877,0.47083923827886565,0.4034578818382505,0.24091412202043794,0.6147334310424684,0.4210356068718258,-3.0538073007753574,0.18224127267286996,-0.33792221252202365,-0.631144212592351,-0.40180773114296836,-0.2602161561614966,-0.4473748445285708,0.002894008707201692,-0.29998659612420714,0.6305919000101572
STX19,0.0,1.3774858849349614,0.6036262724634937,0.5949269744140098,1.143452355143252,0.3078319208294494,0.6164898241275066,1.3881386741150041,0.6183435174142132,0.3603485939374103,-3.0631273675660577,0.16628243731485698,-0.30123184976724304,-0.5450413332617913,-0.3159567966481054,-0.24508989510849505,-0.38590093583239987,0.016556162649113845,-0.27729878322197016,0.5819876659129759
STX1A,0.0,0.9878915743254554,0.7781425645808633,0.5336514715498006,0.8961278915969443,0.43636468439171805,0.4747478182513701,0.15132449924267674,0.5574575214585956,2.3966612100539675,-2.9971977909351213,0.3476287395542565,-0.4281882489567117,-0.7320363232072891,-0.4825762175147918,-0.19002196276098138,-0.43511850412926223,-0.11665738920820207,-0.2466430639602265,0.8701642777927376
STX1B,0.0,1.5563871823560314,0.26463267931228457,1.4024254681888637,0.35418488170335827,0.16418898396763398,0.4985025543858601,0.6377626390359015,0.2688868824681665,1.7668755677605812,-3.049975965757169,0.22713373941374257,-0.332455128661355,-0.6214202972136331,-0.35828259672443785,-0.24696363736476062,-0.4349968643892287,0.012760602749185827,-0.29655812734965925,0.6678873483512099
STX3,0.0,0.24104073774024432,1.0651734269110071,0.923432369555062,0.8381530404714811,0.19933102661862107,0.24933735386594427,0.8011230727564471,0.5656866384750295,0.323107729521623,-3.048287051912172,0.20611346960352295,-0.31431269503739273,-0.6176820291214864,-0.369842707092236,-0.25137332049530126,-0.42897855770594207,0.0022042911901713406,-0.27193832166197107,0.6514517032865214
STX4,0.0,0.7024560634017873,0.7476567756199142,0.8858896434681086,0.6886488424286602,0.2998416560663669,0.15002195274510885,0.900492006272035,1.0116372779745224,1.4798849283805109,-3.0046094455580175,0.35040995508603234,-0.11317469211152158,-0.7313216659249333,-0.3682585235384443,-0.2554703918713056,-0.5132432172039173,-0.10512730288398012,-0.26024618219252654,0.48008217663838626
STX6,0.0,0.9999846190983288,0.8013704009079812,0.09285209077032336,0.5949611533367758,0.17143032237122108,0.2737130121742387,0.2109977922424336,0.1785716357256896,1.098352830954033,-3.065508269470181,0.13144348364953132,-0.33947342279798937,-0.5640049454631622,-0.3556454516082529,-0.27302975771681215,-0.42269319076930584,0.019970175064495506,-0.2875928609825874,0.5497614648198781
STX7,0.0,1.5784938990401918,0.7476324855401012,0.744655118514241,0.1659546176655653,1.046617279051821,0.7008196892546532,0.435700933519181,0.21803650101012062,0.3022238112020979,-3.057613105801426,0.14475253630483947,-0.3003519838562361,-0.5901043790099876,-0.3795591798639078,-0.22218466947049278,-0.36542414198835277,0.03415140096966959,-0.24827265921656863,0.5396223217609247
TMED10,0.0,1.415920412835059,1.472705292440325,1.0761293497442606,0.6097009112898695,1.739403957698091,2.1969322850598743,2.897806491960256,0.33003263009149586,0.45050183322260756,-3.0179614452541172,0.14169173216487435,-0.47471671437176777,-1.0032936980066702,-0.7870141288206639,-0.22435300276176204,-1.028123929651679,-0.30362739301929614,-0.312776736334499,0.35345365713058013
TRAPPC10,0.0,2.633332492055285,0.31074443181232037,0.7176498310769114,0.44016516510900566,0.8072653280968362,0.9117930118654649,0.9316285819673569,1.330441395356629,1.402034323551656,-3.0659784731896984,0.13392375721414754,-0.27725993264838694,-0.5375440941092224,-0.29413508550483597,-0.22272242654066077,-0.4435805706534292,-0.048653489607422565,-0.18511801134605452,0.33961828372400893
TRAPPC3,0.0,1.4156550781296289,1.6161128557396098,0.4381714243116995,0.5667903912285261,0.594499964683128,1.0277508640374042,0.6703580892697888,1.5967936583551936,1.960095008456003,-3.0588626331006896,0.140574156659008,-0.31772462570885945,-0.60960211011127,-0.3492823195275313,-0.23406339597814607,-0.4862719243938862,-0.04427748458144266,-0.21408493938540663,0.39365525926266504
TRAPPC5,0.0,0.7655063729582557,0.19298616733836252,0.7600002071131285,1.2720116661174994,0.23666935921432886,1.5788898702065657,0.501703233555657,1.1440207480971263,2.912497294731472,-3.0659784731896984,0.13392375721414354,-0.27725993264839205,-0.5375440941092102,-0.294135085504826,-0.22272242654067295,-0.44358057065339124,-0.04865348960743319,-0.18511801134603179,0.33961828372393055
TRAPPC6A,0.0,0.7432695637245188,0.6040972604401427,0.5446373430937137,0.5833761326158161,0.3727058488872063,0.31619675874931646,1.2539343360666189,0.5881446942810541,0.5786754534904068,-3.0659784731896984,0.1339237572141414,-0.27725993264840687,-0.5375440941092142,-0.29413508550483963,-0.22272242654065194,-0.4435805706534149,-0.04865348960742825,-0.18511801134603878,0.3396182837239665
TRAPPC6B,0.0,0.532122632112007,0.3226029461684867,0.653568781340177,0.4155330798082429,0.6361624711638595,0.8478034176657907,0.24723728346505874,0.2940337105833195,1.317661626131006,-3.0590537921651064,0.09799924342165944,-0.24542966120554643,-0.5184793171495116,-0.3112969835407015,-0.23409510471083134,-0.419092279592934,-0.019710954887210128,-0.183253070028692,0.35399204748095825
TSNARE1,0.0,0.5139869576329525,0.7372642203335134,0.4501877902674689,0.14344026975465496,0.08710867845102287,0.28673632371418023,1.046593104440105,1.2115063834767887,0.5665199136335024,-3.0682144292942226,0.14559026304648082,-0.2880887036798538,-0.5121064498946509,-0.2872353635857667,-0.23714205184319706,-0.35916308665569063,0.023676200189278615,-0.2811588324036605,0.5416406031547571
VAPA,0.0,2.110562851812288,0.7834646425816423,1.078157518594142,0.5155008581045089,1.3623201831727796,1.0604607802780055,0.3147689695111881,0.9608239156239591,0.9735025378769142,-3.0712588997014594,0.03849554305771906,-0.14498114189801048,-0.22880110171030987,-0.030059348564508537,-0.1529623271710118,0.060081306391183885,-0.14403840415310085,-0.1637924574538552,0.19797016048709523
VPS45,0.0,1.915193499087993,0.23637736632676867,0.3067920528584244,0.5256963028834394,1.866397229489839,0.7128928008447912,0.6100546577311131,0.8001351662677448,0.4895417571187546,-3.074467134814345,0.10989305723963579,-0.28786217969023636,-0.4671448667123789,-0.28074193683429477,-0.24180249624432804,-0.33034885213726395,0.01867090012446317,-0.24900065750794653,0.45945823661984264
VTI1A,0.0,1.165144925922884,1.2270698271191613,0.8242563155782396,0.28469041098981834,0.9214344406828826,0.38740685101610595,0.6722120924069495,0.9711441906095559,2.6208997193095915,-3.0608871832907494,0.1489038065112284,-0.337522864070513,-0.5961902786013549,-0.37778409225707854,-0.26090575614343947,-0.43044113357554864,0.017937162412488297,-0.31490331559761386,0.6043031043467543
VTI1B,0.0,0.35791311236684376,0.22397474955473143,0.4137278419106037,1.4446636720047332,0.6149660137279893,0.5595317301778509,0.9142457557903008,0.22410569700244293,0.4454977478127963,-3.0759882864573327,0.11261344312000061,-0.2817477051709484,-0.4287471767330972,-0.23850975278186728,-0.254288860996732,-0.2736082924710623,0.040227784630866306,-0.24664765736080604,0.4720510417623129
ACTR10,0.0,0.7756647563223451,0.32783746472368147,0.6981673018156033,0.424812155072339,0.8271053022478239,1.0703001510863006,1.4950672232259583,0.5438314183323728,2.3089406423799366,-3.003842795819803,0.12775981662750197,-0.47006080597466493,-1.0647720560383482,-1.033797561365109,-0.17784724329302581,-1.1759215823874405,-0.3863497485856003,-0.2915768756274078,0.08824171546374601
CAPZA1,0.0,1.4085428644329288,0.9712661206506646,0.6961562251113455,2.1434644408681662,0.21053210624948415,0.449918475530934,1.89506926092226,1.2770700684928493,0.8928770905147351,-3.003118122709092,0.13814465432167086,-0.2634624059885206,-0.972368157575022,-0.6851790798998462,-0.1286000919378412,-1.030332648261298,-0.34874774013181414,-0.4703896801047703,0.018326559345096523
CAPZA2,0.0,0.24624407041106616,0.6296905047413007,0.4847754349744397,0.12403634225106737,0.4907168112633338,0.991357252434715,0.20048714565151649,0.570716171065875,0.5832694307742887,-3.0168211930095072,0.13671665398663826,-0.3482188345522771,-0.9394324107908494,-0.7727963378360719,-0.13355768425793837,-1.0282832252982514,-0.2896109488766504,-0.29186411955939107,0.20201808239668534
CAPZA3,0.0,0.3097431268640011,0.3567744004387212,0.2598663625334206,0.532347505426133,0.15327949222401677,0.4643261965742499,0.8225500790281753,0.29049259914842834,0.43351399025875575,-3.0173269152800293,0.14023242361618304,-0.35735291763037685,-0.9422328949776038,-0.7690839951455242,-0.1352875147276919,-1.0329722580629581,-0.2822091931976396,-0.29903465608335966,0.21767322488653654
COPB2,0.0,0.6899397660330683,0.6512863525322468,1.4015268519834205,2.0020590864870287,0.3882873105694605,1.0851546002027055,1.209419306585449,0.543102812550652,0.7602395374870684,-3.0320175791186634,0.13005120830966876,-0.47171706767532084,-0.8871207633487651,-0.808401799215233,-0.1541842459681884,-0.9765841519358192,-0.2707510685040489,-0.24640446178918618,0.21365981717703572
COPG2,0.0,0.38194594476488225,0.8306195046880505,0.34480391930460036,0.4186420855883432,0.29737993192936296,0.7128703792808891,0.31362295499904214,0.41583845505713324,0.903232338575967,-3.0408764738073013,0.12279866948307387,-0.455676967344664,-0.8677205696791408,-0.7422085830462173,-0.18214756027839069,-0.9426518859630046,-0.2415188304185105,-0.25405709258430864,0.21353351152256686
COPZ2,0.0,0.6232413989890008,0.7445104019244637,1.4584831591689662,0.20414777839223966,0.4457895562769018,0.6884368466800871,1.0512008403962287,0.8582994430026097,0.9274785164316877,-3.0430797723947483,0.11691915580523606,-0.4413777522323714,-0.8406102595742496,-0.724548831673068,-0.1702768825378295,-0.9211658731415426,-0.24119748406697067,-0.24211910480555832,0.1874102874149839
DCTN4,0.0,0.5976940885173353,0.6242084023148077,0.4119188641554594,1.6670164891837738,0.8850222552146922,0.7707022058858949,1.1237706091767936,1.183334558381973,0.5413632960731222,-3.0038427958198035,0.12775981662741423,-0.4700608059746003,-1.0647720560381986,-1.0337975613650963,-0.17784724329313323,-1.1759215823875042,-0.3863497485857591,-0.2915768756276944,0.08824171546374858
DCTN6,0.0,0.35928581830934414,1.7237220630953376,0.9389246763702084,0.42715162272435797,0.5567996180599233,3.107777354993244,2.0052562426919947,1.5965362986546825,0.41420637956221096,-3.0020369345815596,0.1229228555101023,-0.4720991100071306,-1.0744504733328357,-1.04739568522569,-0.16485212965759163,-1.189820434496954,-0.39491789148318096,-0.28865162381115755,0.07758055515883297
ELOVL7,0.0,0.7759975579138412,0.33933369831995663,0.4435889391816779,0.35732778036265894,0.30112555096146804,0.1425890963654919,0.20446060307039327,0.40807878511336154,0.9585160601581911,-3.0994133268015456,-0.01010027101584593,-0.13049604343289192,-0.04965581922922209,0.009316105024241976,-0.14364595481295303,0.07235588991059533,0.04418353023351206,-0.04254463914308267,0.009443169307619683
FAM20A,0.0,0.1599270252896205,0.8297382846050426,0.4171642347094158,0.7702158021593656,1.4713274983987061,1.1828314276189444,0.46446537527581355,0.8779480373667502,1.6000108068768317,-2.990861816317901,0.3562092718755058,0.34727399280538007,-0.2142839882597973,0.3409337947302797,-0.47759427886043787,-0.005034241713343768,0.1532042530786196,0.7506163687512447,0.06745223377652852
