,pathogen-count,mashup:0,mashup:1,mashup:2,mashup:3,mashup:4,mashup:5,mashup:6,mashup:7,mashup:8,mashup:9
TMEM17,0.0,-3.1005971763679767,-0.010147909775705372,-0.1518252846801879,-0.10493170371145473,-0.1408604760056276,-0.07507794042463704,-0.08162604079916005,-0.039353217433097616,0.0038127995353717356,-0.09549446706985604
TMEM231,0.0,-3.0996311366554212,-0.010710405630805813,-0.1620705731917073,-0.11486019067667601,-0.15989085321760607,-0.07634851944870046,-0.09451846659993782,-0.04800860157477541,0.00572829397840737,-0.10585646355612889
YWHAZ,0.0,-2.8090276571040382,0.2537966334000195,0.618313950583818,-0.4396539886380019,-0.5147410722394725,0.9232809175217951,-0.18602681323839423,-0.5150843369932201,0.7770222537605764,-0.09842512351587893
ARPC1A,0.0,-2.9650876647026525,0.8983939123815402,0.3383628877314565,-0.820028918170557,0.2673331626503913,0.6733157687113268,-0.1298396667664336,0.4556408022326562,-0.5399426306291426,1.1550100417389724
BMS1,0.0,-3.0746808613779066,-0.30962622889509495,-0.5144060339047702,-0.12163298010059095,0.506029996097956,0.0800005191250063,0.4815376353137005,-0.8532008481626733,0.15013134173156958,0.3830168415133332
BUD23,0.0,-3.0805386923825187,-0.2091043467403748,-0.46123551003248736,-0.14622622492306808,0.33289857800724226,0.09270250062931833,0.47891418644562067,-0.8210297067835485,0.15749570027706508,0.3456960695238962
DDX18,0.0,-3.101264122947091,-0.050963738948197744,-0.15607690978378178,-0.04198487759364929,0.09937410625722792,-0.06907686876541917,0.12722425247219438,-0.1296602677079865,0.020030238783734836,0.08374103320024355
DIEXF,0.0,-3.0713693958895245,-0.3055542076427436,-0.4744724323267976,-0.11425640386054531,0.5055078248528413,0.0481482507156722,0.47365312298008255,-0.8542782711514333,0.14415225816012897,0.3293501204720916
DIS3L,0.0,-3.10065608431432,-0.06700857336698475,-0.1811516791985874,-0.041851172069095735,0.1575363694726033,-0.06611791780872683,0.14616450488902397,-0.16821057004843662,0.010710248753105948,0.07321114819818843
EIF1AY,0.0,-3.0992859893081084,-0.07500526036709987,-0.20825800943036676,-0.06574367895387427,0.15770343102022427,-0.020275828201618853,0.2240223577560601,-0.28339089658633504,0.04683214242157366,0.11198665080985201
EIF3CL,0.0,-3.096966140464416,-0.08711025399160548,-0.231464343695586,-0.07228153226508598,0.17885105049867706,-0.012208399732481228,0.24787590381446098,-0.34263983494558303,0.059483004415317633,0.13116307870718638
EMG1,0.0,-3.076590120280812,-0.2899625932859253,-0.5106429286649748,-0.12850969596167966,0.5023410104299211,0.08256301874499872,0.47218458256522094,-0.8413858653601667,0.14786925503464304,0.3476558312212264
HEATR1,0.0,-3.0735345118904713,-0.3009573167465803,-0.525666484929848,-0.13487343322773093,0.4934615349753444,0.07231630882039582,0.4676192076482807,-0.8582634168293798,0.145267969035858,0.3462252784923448
LOC102724159,0.0,-3.0984768251488233,-0.08822525677922202,-0.2281063204889643,-0.056174677710041594,0.18582756944500833,-0.06295118749535988,0.21543513619443488,-0.2690000409597538,0.03438287273932845,0.13904568111495938
PDCD11,0.0,-3.076283191918168,-0.2919267048915535,-0.5079777002645114,-0.1282265751329956,0.5066083658537575,0.08675404819300976,0.4618301603209301,-0.8301657635041871,0.14503848286102256,0.3395529776938034
PNO1,0.0,-3.0797172166688194,-0.20487997074041273,-0.4664562939353061,-0.14751508767868884,0.328227720714252,0.07755654208569887,0.4814476820381669,-0.8018297630008764,0.15346973574953204,0.33124436222794684
PWP2,0.0,-3.0734633871965498,-0.3087386913952099,-0.5262743274001611,-0.13309047067183472,0.513507600451946,0.08883092201823829,0.48754019935925236,-0.8722557080427005,0.15085159837397058,0.3660708899738138
RPF1,0.0,-3.1002532284156152,-0.06109459704859479,-0.17753697800156204,-0.04885974153835276,0.11583122653204478,-0.06452019435940029,0.15496135772538405,-0.1798529243560884,0.02640491959491438,0.10379164814084478
RPP25,0.0,-3.080087021933653,-0.21236622754895806,-0.46229518077784376,-0.14700084058961396,0.32949879534446475,0.09523859050280062,0.47759337919279365,-0.8190603910361299,0.15827101747760164,0.345622194890588
RPP40,0.0,-3.080087021933653,-0.21236622754894363,-0.4622951807778392,-0.14700084058960022,0.3294987953444846,0.09523859050279346,0.47759337919276956,-0.819060391036095,0.15827101747757968,0.34562219489057905
RRP36,0.0,-3.0730211985744322,-0.32098879222537785,-0.5185949913063119,-0.12458368829726195,0.5234281074839777,0.09297843945390781,0.4720716439596154,-0.868393165616885,0.14962248434892841,0.35739976875035334
RRP7A,0.0,-3.077005487387124,-0.2865591632211688,-0.5058357998892843,-0.12712897045159233,0.4992073235700952,0.08063302214089588,0.4659589771521681,-0.8296445770851861,0.1452520404120813,0.34216010693691556
SENP3,0.0,-3.0935181936166343,-0.11387766322165137,-0.18490744522893607,-0.03711790060672779,0.1949907789849273,-0.037168579001893326,0.1559690747010597,-0.21060040449531636,0.032800778042958216,0.1347640602532898
TEX10,0.0,-3.093518193616637,-0.11387766322161612,-0.1849074452288252,-0.03711790060686167,0.1949907789849192,-0.037168579001845004,0.15596907470105226,-0.21060040449541204,0.03280077804282534,0.13476406025317705
TSR1,0.0,-3.0774248654643235,-0.23914968341324422,-0.49195803995813747,-0.14985444772166323,0.37489866863026505,0.10113149147482701,0.5091068981930026,-0.8904377471933881,0.1730242238582269,0.38232159350427
UTP11,0.0,-3.077005487387121,-0.2865591632211046,-0.5058357998892115,-0.1271289704516386,0.4992073235698616,0.0806330221411892,0.4659589771522338,-0.8296445770852118,0.14525204041209058,0.3421601069370448
UTP14A,0.0,-3.075063637226863,-0.292548217921495,-0.5031100020922411,-0.12467059071900251,0.48962747598641654,0.09089775285901516,0.4606512908026625,-0.8387322907917013,0.15354350381282636,0.34600287629932047
UTP4,0.0,-3.0770054873871207,-0.28655916322111097,-0.505835799889246,-0.1271289704516253,0.4992073235698489,0.0806330221411982,0.4659589771522271,-0.8296445770852461,0.14525204041201834,0.3421601069370324
WDR43,0.0,-3.0770054873871246,-0.28655916322112146,-0.5058357998891966,-0.1271289704516401,0.49920732356995756,0.08063302214105977,0.4659589771521137,-0.8296445770851857,0.14525204041232956,0.342160106936951
WDR75,0.0,-3.0770054873871255,-0.2865591632211429,-0.5058357998891868,-0.12712897045160648,0.49920732356989156,0.08063302214109266,0.4659589771521279,-0.8296445770851935,0.1452520404122603,0.3421601069370642
ALDH3A2,0.0,-3.0794863319464003,6.307696615466689E-4,-0.16166035152685643,-0.16405664461012312,-0.012879787232252301,-0.17321635541776192,0.09609389941746659,-0.08157696384069066,-0.057705537798748374,0.24055593871301253
ARCN1,0.0,-3.041165497710597,0.11994377491879413,-0.4558463875361894,-0.8573216724570718,-0.7331229922234327,-0.1881450860406477,-0.9306520300764851,-0.238815058951776,-0.2541483724979364,0.19843926271185358
B3GAT1,0.0,-3.0853292690586134,0.12288758761120014,0.03656717962329219,-0.1014435760128781,0.1477298976493191,-0.19016522475887715,0.07076452849957131,0.14240478846071936,0.3632733956475568,-0.100031449262488
B3GAT2,0.0,-3.0853292690586134,0.12288758761120014,0.03656717962329219,-0.1014435760128781,0.1477298976493191,-0.19016522475887715,0.07076452849957131,0.14240478846071936,0.3632733956475568,-0.100031449262488
BET1,0.0,-3.040534566470972,0.17061486640780296,-0.4098809069278784,-0.8384237863300505,-0.6222176253265584,-0.23914988169813128,-0.8450032987057808,-0.1909940165532553,-0.23521752797512496,0.3168939246168582
BET1L,0.0,-3.0671181015891955,0.11305366015101087,-0.3250252308761945,-0.5819160000661012,-0.4191052878128435,-0.23201047805060032,-0.5841412555275889,-0.10741107854994918,-0.21684548282483776,0.27341512421989506
CD59,0.0,-3.033173538046162,0.21816700268405853,-0.39949300865635756,-0.8374864136807985,-0.592828009034446,-0.2084073199392926,-0.8618332137544346,-0.18681724689096513,-0.2546655629669071,0.31519167649713364
CHM,0.0,-3.048007527980944,0.22803698377356693,-0.35155567961423195,-0.6752780476678546,-0.45485285402358167,-0.2183769864765829,-0.515274527659473,-0.014250353929688223,-0.20217443958732043,0.45322440803440933
CHML,0.0,-3.047694471768852,0.22260614444410398,-0.3518382859699137,-0.6872402743707058,-0.46199995249078507,-0.22422195612599224,-0.5206604619801751,-0.01844333636216877,-0.20244203928186263,0.4619466195362014
COPB1,0.0,-3.0091110093384654,0.13499913568399452,-0.49796389120380546,-0.9870178300580398,-0.7458670263730358,-0.16550898449922608,-1.0086717505128886,-0.3189261196217649,-0.31034052352553215,0.45225642339121125
CYB5A,0.0,-3.081668511511178,0.007191668015955068,-0.18091260518205776,-0.16579324803752163,-0.004758577728575043,-0.18688285469046875,0.082987374887759,-0.07974853144294028,-0.07029327863330313,0.24370918077782902
EMD,0.0,-3.0725889795453303,0.009354168162470198,-0.15214141077512813,-0.14941910467898792,-0.0460246396240402,-0.06975176161116929,0.02744832285607595,-0.10596770632748004,-0.019062960220061254,0.24015378516044975
EXT2,0.0,-3.0840473486698765,0.10176056207256161,0.03749816373459618,-0.07758827136668162,0.11834152093764487,-0.19055023937703044,0.045632306618596095,0.10387979998088719,0.255256964372681,-0.07366562941971735
FOLR1,0.0,-3.040669701360608,0.12709286822872484,-0.41101942084890725,-0.824929363796137,-0.6300287582061816,-0.25720353000594814,-0.8625401898602096,-0.20982453390179098,-0.2693456883113629,0.2999150456982838
GET1,0.0,-3.088430101210841,0.00406881927756189,-0.18992159251613386,-0.16199003512734428,0.010621185967383477,-0.1313073767799004,0.0764853833709318,-0.11677540388782091,-0.05535696525063514,0.2382534694845152
GET3,0.0,-3.0787039529806894,0.015114154421833146,-0.15917240241434175,-0.1742852917033661,-0.0250164693837301,-0.14561938457821888,0.11160516757862111,-0.07860911258985381,-0.042203592805458386,0.23195291448852348
GOSR2,0.0,-3.027689380320109,0.27012023126127893,-0.4270005993061886,-0.912353723804968,-0.5761341850206928,-0.2773812622618706,-0.8163531292013664,-0.10977103878706856,-0.3324554212270752,0.6547845449829983
NAPB,0.0,-3.077614632326337,0.11207366940528633,-0.26293341793466707,-0.41474812144002104,-0.22231181378575354,-0.24419081134202755,-0.26866976444515567,0.03728780269595631,-0.21689900360349532,0.4417617353312368
NSF,0.0,-3.049004058610918,0.24477453948419073,-0.3210605410841325,-0.5492910032374397,-0.395587067214305,-0.20086385836584714,-0.43862460468957254,-0.02764396211024291,-0.23437543230943206,0.5049751905791301
RAB1B,0.0,-3.03740019663625,0.1417843181816001,-0.47845894105684067,-0.9095779619819926,-0.7713761289233086,-0.19918959184856927,-0.9728262712414953,-0.23771997564449263,-0.2597517842306017,0.2426467281831944
RGP1,0.0,-3.0778039725239856,0.08374210171359373,-0.2775973727610445,-0.4280983161284574,-0.29047728879490237,-0.2225923126338732,-0.3424345041489479,0.009249840865399109,-0.19650695922375971,0.3455300756015911
SCFD1,0.0,-3.0521526972275126,0.1130331943659107,-0.2985397363308219,-0.6165559083209169,-0.40721587623363514,-0.24141272338446568,-0.4527872234536449,-0.03438824194313795,-0.24269312333046753,0.5052735284141251
SEC23A,0.0,-3.0338472997227934,0.2193310630412962,-0.21559745604112834,-0.7614041420394384,-0.3672104323710051,-0.25762024367734543,-0.6508572290196467,-0.11023132054848793,-0.45819672811179113,0.5656748746223474
SERP1,0.0,-3.0805790227428567,0.009420846974358821,-0.20308024720713877,-0.22146917105549474,-0.020736378222608702,-0.140750179487636,0.064989227737379,-0.1355344104732603,-0.0973937278702726,0.29510639454142606
SNAP47,0.0,-3.0687560344859914,0.15792690234787501,-0.2606318553696179,-0.4596334385189806,-0.23230586355765984,-0.20535785454878655,-0.2626878745384637,0.05282277038258892,-0.19567785760249418,0.5391873574424426
STX11,0.0,-3.0594453192302455,0.17497097617946764,-0.32005869734224046,-0.578973348869696,-0.33446479754192815,-0.2555829509047871,-0.40305042114016965,1.7566245427150427E-4,-0.2899738768019199,0.6215859213051875
STX12,0.0,-3.0345609543817758,0.1216469697019196,-0.3118575873382084,-0.6002992671994767,-0.45470512908573313,-0.2153948876237712,-0.4002492280609437,1.2055786700138096E-4,-0.2730106622946091,0.601946278303592
STX16,0.0,-3.0453335363736698,0.1591721262165217,-0.3586756022021385,-0.7035362515517876,-0.4322129072056211,-0.23817828920849787,-0.5467850957233205,0.005965468787701453,-0.3450975988183862,0.6919711973900129
STX17,0.0,-3.0538073007753574,0.18224127267286996,-0.33792221252202365,-0.631144212592351,-0.40180773114296836,-0.2602161561614966,-0.4473748445285708,0.002894008707201692,-0.29998659612420714,0.6305919000101572
STX19,0.0,-3.0631273675660577,0.16628243731485698,-0.30123184976724304,-0.5450413332617913,-0.3159567966481054,-0.24508989510849505,-0.38590093583239987,0.016556162649113845,-0.27729878322197016,0.5819876659129759
STX1A,0.0,-2.9971977909351213,0.3476287395542565,-0.4281882489567117,-0.7320363232072891,-0.4825762175147918,-0.19002196276098138,-0.43511850412926223,-0.11665738920820207,-0.2466430639602265,0.8701642777927376
STX1B,0.0,-3.049975965757169,0.22713373941374257,-0.332455128661355,-0.6214202972136331,-0.35828259672443785,-0.24696363736476062,-0.4349968643892287,0.012760602749185827,-0.29655812734965925,0.6678873483512099
STX3,0.0,-3.048287051912172,0.20611346960352295,-0.31431269503739273,-0.6176820291214864,-0.369842707092236,-0.25137332049530126,-0.42897855770594207,0.0022042911901713406,-0.27193832166197107,0.6514517032865214
STX4,0.0,-3.0046094455580175,0.35040995508603234,-0.11317469211152158,-0.7313216659249333,-0.3682585235384443,-0.2554703918713056,-0.5132432172039173,-0.10512730288398012,-0.26024618219252654,0.48008217663838626
STX6,0.0,-3.065508269470181,0.13144348364953132,-0.33947342279798937,-0.5640049454631622,-0.3556454516082529,-0.27302975771681215,-0.42269319076930584,0.019970175064495506,-0.2875928609825874,0.5497614648198781
STX7,0.0,-3.057613105801426,0.14475253630483947,-0.3003519838562361,-0.5901043790099876,-0.3795591798639078,-0.22218466947049278,-0.36542414198835277,0.03415140096966959,-0.24827265921656863,0.5396223217609247
TMED10,0.0,-3.0179614452541172,0.14169173216487435,-0.47471671437176777,-1.0032936980066702,-0.7870141288206639,-0.22435300276176204,-1.028123929651679,-0.30362739301929614,-0.312776736334499,0.35345365713058013
TRAPPC10,0.0,-3.0659784731896984,0.13392375721414754,-0.27725993264838694,-0.5375440941092224,-0.29413508550483597,-0.22272242654066077,-0.4435805706534292,-0.048653489607422565,-0.18511801134605452,0.33961828372400893
TRAPPC2B,0.0,-3.0659784731896984,0.13392375721414704,-0.2772599326483867,-0.5375440941092289,-0.2941350855048098,-0.2227224265406703,-0.44358057065340056,-0.04865348960740949,-0.18511801134602004,0.33961828372396125
TRAPPC3,0.0,-3.0588626331006896,0.140574156659008,-0.31772462570885945,-0.60960211011127,-0.3492823195275313,-0.23406339597814607,-0.4862719243938862,-0.04427748458144266,-0.21408493938540663,0.39365525926266504
TRAPPC5,0.0,-3.0659784731896984,0.13392375721414354,-0.27725993264839205,-0.5375440941092102,-0.294135085504826,-0.22272242654067295,-0.44358057065339124,-0.04865348960743319,-0.18511801134603179,0.33961828372393055
TRAPPC6A,0.0,-3.0659784731896984,0.1339237572141414,-0.27725993264840687,-0.5375440941092142,-0.29413508550483963,-0.22272242654065194,-0.4435805706534149,-0.04865348960742825,-0.18511801134603878,0.3396182837239665
TRAPPC6B,0.0,-3.0590537921651064,0.09799924342165944,-0.24542966120554643,-0.5184793171495116,-0.3112969835407015,-0.23409510471083134,-0.419092279592934,-0.019710954887210128,-0.183253070028692,0.35399204748095825
TSNARE1,0.0,-3.0682144292942226,0.14559026304648082,-0.2880887036798538,-0.5121064498946509,-0.2872353635857667,-0.23714205184319706,-0.35916308665569063,0.023676200189278615,-0.2811588324036605,0.5416406031547571
VAPA,0.0,-3.0712588997014594,0.03849554305771906,-0.14498114189801048,-0.22880110171030987,-0.030059348564508537,-0.1529623271710118,0.060081306391183885,-0.14403840415310085,-0.1637924574538552,0.19797016048709523
VPS45,0.0,-3.074467134814345,0.10989305723963579,-0.28786217969023636,-0.4671448667123789,-0.28074193683429477,-0.24180249624432804,-0.33034885213726395,0.01867090012446317,-0.24900065750794653,0.45945823661984264
VTI1A,0.0,-3.0608871832907494,0.1489038065112284,-0.337522864070513,-0.5961902786013549,-0.37778409225707854,-0.26090575614343947,-0.43044113357554864,0.017937162412488297,-0.31490331559761386,0.6043031043467543
VTI1B,0.0,-3.0759882864573327,0.11261344312000061,-0.2817477051709484,-0.4287471767330972,-0.23850975278186728,-0.254288860996732,-0.2736082924710623,0.040227784630866306,-0.24664765736080604,0.4720510417623129
ACTR10,0.0,-3.003842795819803,0.12775981662750197,-0.47006080597466493,-1.0647720560383482,-1.033797561365109,-0.17784724329302581,-1.1759215823874405,-0.3863497485856003,-0.2915768756274078,0.08824171546374601
CAPZA1,0.0,-3.003118122709092,0.13814465432167086,-0.2634624059885206,-0.972368157575022,-0.6851790798998462,-0.1286000919378412,-1.030332648261298,-0.34874774013181414,-0.4703896801047703,0.018326559345096523
CAPZA2,0.0,-3.0168211930095072,0.13671665398663826,-0.3482188345522771,-0.9394324107908494,-0.7727963378360719,-0.13355768425793837,-1.0282832252982514,-0.2896109488766504,-0.29186411955939107,0.20201808239668534
CAPZA3,0.0,-3.0173269152800293,0.14023242361618304,-0.35735291763037685,-0.9422328949776038,-0.7690839951455242,-0.1352875147276919,-1.0329722580629581,-0.2822091931976396,-0.29903465608335966,0.21767322488653654
COPB2,0.0,-3.0320175791186634,0.13005120830966876,-0.47171706767532084,-0.8871207633487651,-0.808401799215233,-0.1541842459681884,-0.9765841519358192,-0.2707510685040489,-0.24640446178918618,0.21365981717703572
COPG2,0.0,-3.0408764738073013,0.12279866948307387,-0.455676967344664,-0.8677205696791408,-0.7422085830462173,-0.18214756027839069,-0.9426518859630046,-0.2415188304185105,-0.25405709258430864,0.21353351152256686
COPZ2,0.0,-3.0430797723947483,0.11691915580523606,-0.4413777522323714,-0.8406102595742496,-0.724548831673068,-0.1702768825378295,-0.9211658731415426,-0.24119748406697067,-0.24211910480555832,0.1874102874149839
DCTN4,0.0,-3.0038427958198035,0.12775981662741423,-0.4700608059746003,-1.0647720560381986,-1.0337975613650963,-0.17784724329313323,-1.1759215823875042,-0.3863497485857591,-0.2915768756276944,0.08824171546374858
DCTN5,0.0,-3.0038427958198035,0.1277598166274164,-0.4700608059746179,-1.0647720560382314,-1.033797561365069,-0.17784724329313234,-1.1759215823875355,-0.38634974858575255,-0.2915768756276373,0.08824171546386239
DCTN6,0.0,-3.0020369345815596,0.1229228555101023,-0.4720991100071306,-1.0744504733328357,-1.04739568522569,-0.16485212965759163,-1.189820434496954,-0.39491789148318096,-0.28865162381115755,0.07758055515883297
ELOVL7,0.0,-3.0994133268015456,-0.01010027101584593,-0.13049604343289192,-0.04965581922922209,0.009316105024241976,-0.14364595481295303,0.07235588991059533,0.04418353023351206,-0.04254463914308267,0.009443169307619683
FAM20A,0.0,-2.990861816317901,0.3562092718755058,0.34727399280538007,-0.2142839882597973,0.3409337947302797,-0.47759427886043787,-0.005034241713343768,0.1532042530786196,0.7506163687512447,0.06745223377652852
GRAP2,0.0,-2.9986208118924464,0.7751276148508491,0.6184282733331019,-0.8746240460833461,0.4869968731322475,0.5540758223192869,-0.17223576787512182,0.16279086528467765,-0.7564601149849978,0.48588079487180663
HLA-DQB1,0.0,-2.983868186830169,0.3647427178014204,0.1369590260752932,-0.8968876637368028,-0.38181436651231226,0.029243514191655755,-0.855405203514364,-0.3412290327058986,-0.9259069968239654,0.18606252058516
HLA-DRB4,0.0,-2.9932937949708878,0.3125584598829415,0.08700658828324252,-0.8584297761964501,-0.3913567058401922,-0.01027337682814963,-0.8593412873712154,-0.342624637941649,-0.8902522632354943,0.20086374660710302
KDELR1,0.0,-3.0395223992312332,0.16283906450406713,-0.45709166346294483,-0.8546770506458043,-0.7305687440042332,-0.13689256337320924,-0.9324145004225125,-0.22029068826659487,-0.2525780142657928,0.260647518733407
LCP2,0.0,-2.971548960880737,0.876813996681656,0.8271571086165347,-0.8723176987207609,0.5808017024237508,0.6023928330120054,-0.20481869959264307,0.12779490570460408,-0.7060596827743957,0.4121700607425651
LTO1,0.0,-3.107330863056521,-5.272546786704613E-4,-0.07928654877826888,-0.02174828854611819,0.02570671144075931,-0.09155601444483315,0.04018482491371051,0.04627672699816142,-0.019077339959503104,-0.010689184814164743
MDFI,0.0,-3.0231224400956136,-0.4113803099719539,0.6322435039723849,0.4032261025558794,1.0039330166597982E-5,-0.5119519141749154,-0.14395478755921223,-0.32913570628093186,-0.34990660160394693,-0.16785458110189244
NCOA1,0.0,-2.905495073442082,-0.7671868097961074,1.3072861777225318,0.8024048760148527,-0.12600211413526088,-0.4748544634285288,-0.5470709827382038,-0.40158574030677413,0.22511160648083958,0.5082576047575627
NCOA2,0.0,-2.913544290054308,-0.7640711276524474,1.2194728003999755,0.7907975336811567,-0.15652475298630703,-0.46460222325802586,-0.5956217454636511,-0.4217083774901684,0.18052291188576922,0.5754391882487726
NFYB,0.0,-2.9424521597906725,-0.6620694352997711,1.0470514564403681,0.5258366827790709,0.04975205313605972,-0.5389573114914167,-0.6307305154424403,-0.6421985913976163,-0.5612151846795856,-0.004799161951548434
PPARA,0.0,-2.91038849087287,-0.3623325500639539,1.0417777295316157,0.8707169607994029,-0.05433779188068207,-0.5970869581920208,-0.4187446496787972,-0.4783016060452689,0.0762447858351806,0.19359708523166214
PPARD,0.0,-3.001729509724314,-0.32965619822560444,0.6730073188914297,0.38430801846059237,-0.009857338220510247,-0.4719806778717214,-0.19809810717835294,-0.2462089781340504,0.058786274643137654,0.1191419205061993
RXRA,0.0,-2.7885383059280167,-1.0950348926491549,1.7356496895535571,1.0538477807766062,-0.04943664402134218,-0.47508260851211503,-0.7463132479983899,-0.4190617934177456,0.2151844681032283,0.5573126613354877
SEC13,0.0,-2.9194739450772715,-0.6676300064108008,-0.5903559450656313,-0.9528946228910322,-0.44946676169246874,0.8131780276176004,-1.4580513591912547,-0.43797501212725126,-0.21891270215505562,-0.23327380905076975
SIX5,0.0,-2.9926180468714696,-0.5082411228654289,0.8421179215781358,0.4482819016575359,0.020632689882847895,-0.5411914242991248,-0.08010162883016794,-0.44645852491429283,-0.6854841872275441,-0.483804391809593
SMARCD3,0.0,-2.9728975787684404,-0.6064273175824482,0.9962857408501778,0.6695373424637235,-0.08778103738456919,-0.524769153080124,-0.4805918658304914,-0.3026395104185202,0.2951168558778642,0.5095235066694203
SP1,0.0,-2.6174805919956308,-0.8396746092295883,1.9782248673823744,0.967507105681211,0.3722499264323171,-0.28751773544399645,-0.860656972533035,-0.3549669925166134,0.28952529762626783,0.2097424981649136
ST3GAL1,0.0,-3.094120434956871,0.014100457157920597,-0.12087365349781322,-0.07554087719323485,0.07616729429365164,-0.2990888417472079,0.05867826029257662,0.12870660986948226,0.034993710933190876,-0.09392988363712199
ST3GAL2,0.0,-3.094120434956871,0.014100457157921046,-0.12087365349778306,-0.07554087719324744,0.0761672942936655,-0.2990888417471984,0.05867826029258932,0.1287066098695054,0.034993710933213185,-0.09392988363710335
ST3GAL3,0.0,-3.094120434956871,0.014100457157921046,-0.12087365349778306,-0.07554087719324744,0.0761672942936655,-0.2990888417471984,0.05867826029258932,0.1287066098695054,0.034993710933213185,-0.09392988363710335
STAT2,0.0,-2.8064326089410234,-0.6332375652155191,2.085960625532574,0.6300145000434543,0.5240354489156656,-0.8321029539204405,0.0010123391563336864,-1.7197866863811158,-2.208701674916638,-2.2453822870928852
TBP,0.0,-2.8784778322073903,-1.3905621840916813,0.9898720237620645,0.7427534060491682,0.249011803704461,0.22901773823643343,-0.8414710986934852,0.20614048364235876,0.05210878084532437,0.53662641512911
TCF12,0.0,-2.8478158034616943,-0.6790285037312552,1.7168123345415467,0.9001691730256345,0.17202126407580987,-0.4992311213809376,-0.6498796345560649,-0.43332131820771236,0.18208579578942785,0.6120795429358762
TFAP2A,0.0,-2.829867355667604,-0.15725506872014394,1.1568894895743957,0.37256562794065995,0.08386562657293313,-0.4850537475396772,-0.3023455082884748,-0.2775350383456106,0.4268779685069122,0.02361912525588639
TMED3,0.0,-3.0423493437208906,0.1194795777690475,-0.44236647627528214,-0.8489657378858138,-0.7273030719466868,-0.17357687283662265,-0.9285280919215442,-0.24211817761485296,-0.24873044998873822,0.19610497952576741
TMED7,0.0,-3.042349343720891,0.11947957776905281,-0.4423664762752639,-0.848965737885828,-0.7273030719466913,-0.1735768728366214,-0.9285280919215293,-0.24211817761481158,-0.24873044998867772,0.1961049795257313
TMED9,0.0,-3.0422542409243154,0.11846838393442637,-0.4462388813386517,-0.850302582937792,-0.7298704855123149,-0.17542058120352316,-0.9297767725828744,-0.2411280840329771,-0.24606296306761405,0.1922773333149206
USF1,0.0,-2.845807685079371,-0.5015982742856063,1.4315287143287312,0.7252384215094514,0.12245492476525725,-0.490478926812113,-0.5518021224380195,-0.4874242118254626,-0.15933633955221146,0.1627898282103241
ZNF417,0.0,-3.0552247635594822,-0.26156808141727167,0.4139543875336137,0.2633899751995533,0.12749441920291416,-0.5116943142441852,-0.060092263763619105,-0.2977908166839428,-0.5108469229001019,-0.43157298625005314
ZNF587,0.0,-3.021566346248825,-0.40322214319073213,0.6936957713266425,0.4390204311753217,0.10598081059039506,-0.6044009164591398,-0.2566599985859408,-0.4270104746265226,-0.40842159436066333,-0.21025931196947614
ZNF595,0.0,-3.0226375021913103,-0.35461762761512355,0.6942845462410988,0.3911065643682111,0.11709235184132138,-0.4758633295772369,-0.2778475576434167,-0.4191275871948347,-0.373840759647012,-0.22198242036325844
ZNF718,0.0,-3.0244746051726175,-0.35022503520864545,0.6764024723210058,0.3777024445628118,0.12072318902850085,-0.47175774430328277,-0.27150908496661974,-0.40235973997281405,-0.37605508262259296,-0.22354821971153602
DNAJC24,0.0,-3.105167939171821,-0.0177808480857806,-0.11453949044962565,-0.03493252690421382,0.05833288961513375,-0.07777402101601381,0.0890178800650325,-0.03971152102996555,-9.372683943086403E-4,0.03585432379529649
MAX,0.0,-2.8424720536085117,-0.9937092262712082,1.5018774030846567,0.8856558380670594,-0.1368605350890955,-0.2999115161916242,-0.5443550250981788,-0.5710483880462958,0.006065740778828869,0.3148441174937706
POLR3D,0.0,-3.0788435618812873,-0.29772068806362467,-0.00652318470097372,0.1430186272381227,0.22662353875222604,0.03745890640492862,-0.1851673126886486,0.2806353885838026,-0.03589723103788416,0.0788545182635825
POLR3E,0.0,-3.0788435618812873,-0.2977206880636723,-0.0065231847009495515,0.14301862723807046,0.2266235387522238,0.03745890640498853,-0.18516731268869246,0.2806353885837981,-0.03589723103786329,0.07885451826361757
POLR3G,0.0,-3.079131991892861,-0.2950258809219993,-0.007231440482877088,0.1415539685934495,0.22490632135125346,0.03643378199211443,-0.1832549356284584,0.2787045331277449,-0.03573945952737089,0.07814304597020831
POLR3GL,0.0,-3.079131991892861,-0.2950258809219993,-0.007231440482877088,0.1415539685934495,0.2249063213512536,0.03643378199211493,-0.18325493562846168,0.2787045331277369,-0.03573945952739389,0.0781430459702175
RACK1,0.0,-2.9425388483985357,-0.0840183131758267,0.4327341216484516,-0.20625398961408872,0.17779860102180392,0.4538390591402476,0.5268688827628425,-0.6636858449465732,0.0878921242370105,-0.3829618814277568
RPS26P11,0.0,-3.1059757582666325,-0.01733989945390031,-0.11252646422820561,-0.03172395114701821,0.06074544985377257,-0.07375501672930877,0.08208823288202137,-0.0413531014163444,-0.001066947884676309,0.027306268430461654
SGF29,0.0,-3.081917313240985,-0.24398937515887759,0.08327725039480394,0.1441868408349618,0.058085867088929655,-0.11035277316928208,-0.10338365883060066,0.12193641257227329,-0.02237072877493982,0.1529912178047404
SRP68,0.0,-3.068782752324287,-0.314919603232509,-0.5794092097755571,-0.18757798023829722,0.49408430905422906,0.19901048650533093,0.6441027755496722,-1.0825367037885962,0.2028486844014532,0.46664327652855564
