,pathogen-count,pathogen-aggr--log10p:flu,pathogen-aggr--log10p:hrv,pathogen-aggr--log10p:rsv,pathogen-aggr--log10p:piv3,pathogen-aggr--log10p:hucovNL63,pathogen-aggr--log10p:hucovOC43,pathogen-aggr--log10p:hucov229E,pathogen-aggr--log10p:sars2,pathogen-aggr--log10p:mers
G6PC,1.0,0.6911880463032956,0.36239020566198055,0.25972417808918474,0.8071817429517049,0.3450057133833041,1.1117362397782895,3.173277479831008,1.6975391920896206,0.6979292772718241
PIGM,1.0,1.6658528219151352,0.5629791574143941,0.25619244586795553,0.38751283595498837,0.4996262856466261,0.6059512791673449,3.1489007178234707,1.385387487727353,0.4472881573891257
NDOR1,1.0,0.4944743980059929,2.93359952404437,0.2538174530360387,1.934009710766224,0.8114933661818858,2.9438195766578596,3.731445428234725,1.921144597020233,0.5521885955098688
CHUK,1.0,1.1978877101706007,0.8996983959861461,0.25024050207021864,0.6322714539130235,0.4894013765000783,0.8019755744668802,6.610550387319927,0.39428563836163266,1.8060418152121824
TRMT6,1.0,2.208024275154731,0.6508779525236464,0.24949160514865382,0.49513512099229,2.4953117048797724,0.5762791202652049,5.0664823429696515,0.3523041375938176,0.4930616924785977
DUSP23,1.0,0.48422373921136025,0.5896614990892698,0.24304456315238157,0.13583316845670676,1.064885893167197,0.35731789239248657,3.316745775233595,0.342972845964359,0.16124821253925942
PGAP2,1.0,1.9905848361138343,1.6358994786930585,0.23999240560056292,0.4963863382274979,1.7432101180731896,0.6768510699159589,3.4244426999399744,1.742273439441368,0.5651475841244681
ARPC3,1.0,0.7886047790128228,0.89616208397439,0.2291700716895675,0.39323181212770125,0.17582859034340567,1.0478083347994993,6.610550387319927,0.35482344182119835,1.0900093371129127
AASDHPPT,1.0,0.18652432273418265,0.3234252661855073,0.2290449476546314,0.37679207295104294,1.4048125235663276,0.4767349045311115,3.5112237345555597,0.7522967180658284,0.8058656188533799
PPP4R1,1.0,1.0235875923196696,1.3938229303377883,0.22864038140492535,1.562836289553496,0.5677524617313995,0.8037961713788516,3.7761407846693698,0.624555874494883,0.38116949852560833
PPIE,1.0,0.5820585839384471,0.6848907043552539,0.22418573988388354,2.190083569769823,0.43676817147901803,0.627621992135443,3.968107012289525,0.5793347681268832,1.5380605335617186
TRPM3,1.0,0.9509910871090859,0.19711685996110734,0.2176348877743305,0.5342752019346737,0.23037900559475705,0.07013678844115995,3.7080099046538195,1.5699088119660507,0.7666135775373065
BAK1,1.0,1.5697364247599865,0.31739468901769885,0.21327696404235727,0.5311359598518122,0.44696698379756006,0.7686578620961038,5.331800515801338,1.2494607505088835,1.9861632050821652
RPLP0,1.0,0.5001293724899293,1.8066527436135382,0.2104686422855286,0.502241281712732,0.7694233637312591,1.6654457293527511,4.158765704493959,0.20025980781485225,0.24495599684879302
PSTK,1.0,1.3216359426292414,0.3383008703483127,0.21022192610443277,0.2784449272966818,0.7222532999726364,2.6699516747895373,6.1334291326002655,0.7446792426348919,2.092362123198585
CLNS1A,1.0,0.6056223829681303,0.15403423845451625,0.20646803455452817,0.8969492525640431,0.44902603486786674,1.5225169839250563,5.656315751168226,2.678463704806513,1.1962262030848207
COMMD3,1.0,0.5356988416136595,0.16712719882177401,0.19566289617397437,1.0323350421018034,0.25594183412116456,1.612307696799079,6.610550387319927,1.7278797911989034,1.3374684951094626
SP3,1.0,0.3782955099214747,0.6365384511734066,0.19372503448751616,0.8363318462173313,0.9127156085462386,0.6646022828544084,3.213482819410581,1.233319519592327,0.3780966178458248
YPEL5,1.0,1.01006198224975,0.6788159726976859,0.17467776179540684,1.8298850305033478,1.2102994503741982,0.4294337115800521,4.075255647520051,0.661065647023615,1.618238746864457
DIO3,1.0,0.1767885357242933,0.35096711012190157,0.16707615114602403,0.44803793413590537,0.2059792629390093,0.18481422322515753,3.227274997540789,0.5347361496434081,0.622629763058968
EIF2B1,1.0,0.3655526298527741,1.2079797210069418,0.16402421923488253,1.4690962651972357,1.436151225246078,0.9345696813796307,3.211746758751686,0.3166827380781173,0.756106388163222
ZP2,1.0,0.920963658523748,1.494931459530488,0.15803394233889773,0.21209341614518043,0.43700569205257944,0.3247350521834421,3.3097418823337974,0.5499049241283976,1.1706700918275241
SMG9,1.0,0.3999007961010199,0.379260310048036,0.14998514500867666,0.36440568301863363,0.2867951603852912,0.2513081735115462,3.8105096863006325,1.643496108105995,0.38023970174493993
INHBA,1.0,0.5952106615559734,1.3153251593310304,0.14934151408755217,0.2623303726433581,0.8013704009079812,1.388382889445664,3.1994410006907517,0.3910997359111506,0.6341694730279175
KRI1,1.0,0.29656901372304606,2.7029840064222195,0.1446444169874419,0.5176553204222015,0.42991260768597306,0.4757207441520286,4.771702323525138,0.14546927652650155,0.34732477724306265
ACO2,2.0,0.5447311057312596,0.39381217554953296,0.1438695071301565,0.3897871350256295,1.0586128112462623,0.22334965613395077,3.51818486936258,0.1543253516933935,4.433359383741092
HS1BP3,1.0,1.49218164240103,0.6703377595105388,0.14354300627913247,0.3659663195803208,1.2193802994880238,1.1216850606503124,3.3917521751328765,0.20611885585019737,0.6358389981340224
PCMTD1,1.0,0.8247626316981297,0.9967980534783076,0.14337380612820366,1.1099592251495398,1.7389989766648033,0.05081010769685223,3.4188243229817976,0.3138644408933635,0.06319152939638695
SMARCD1,2.0,1.920239282162644,0.6363128241104549,0.1412222626945506,0.5682182275708759,0.9008720722735328,0.8925865025118512,4.486702475787081,0.8727007849422925,7.419731884654259
DDRGK1,1.0,1.1621432848554962,0.3695721249749762,0.14059147902243616,0.10696544384766415,1.1447110753655116,0.21245451693756842,5.288336153968809,0.09621027716651327,1.422081048883639
CD9,1.0,0.7115069246903887,1.2090536914709438,0.13465909437541604,0.21849594279126758,0.2121429612258382,0.5388768033603866,5.434459128264247,0.26560826298145435,1.8438500318481845
DDX21,1.0,0.42279814208859406,3.064875807720059,0.1315554183062462,0.3989400364537173,1.567431534702642,0.605530807652566,3.2570236317329675,0.2961929347256714,0.31945057729568577
SMARCC2,1.0,0.3282206154000558,0.6062142807389403,0.1301700703304941,1.3966066022035601,0.06552679916964341,2.255910517818735,4.146660807368872,0.31441051501472017,0.472147548389343
TOP3A,1.0,0.3523154340397249,0.48830376002690246,0.1272146018895831,1.533013817133032,1.4076122556235158,3.040658046296836,4.294581068805475,2.1391052554423604,1.7100401706726878
TNIP1,1.0,1.6141157241922672,0.5641874749541633,0.1218460169128203,0.25484710492309964,2.8572977542623845,1.1192721321953043,3.3347849835457732,0.1922823631154904,0.23700344441259485
CD44,1.0,0.5787991377904965,0.8366895110363138,2.1886395135123324,0.31272080762709564,0.36590580338404033,0.4435527585275226,1.6982323305619855,3.2166253247582204,0.5178936538833098
ZNF536,1.0,0.450415992523924,0.37244981223247864,2.074558980346842,0.9719577049092504,0.5440289596056916,0.6552148773673393,0.14009350708088214,3.239562437169071,0.7309669726473017
DDX3X,2.0,0.300423664089542,0.8330964761282041,1.564028293600659,0.8513356600177638,2.5641078769843464,1.238553307710283,0.6493062830753608,4.800080348409432,7.169828109334436
TP53,1.0,0.3020390142319554,1.3121322963820117,1.452791599825156,2.1342861899910037,0.7601751797117325,0.28338740127736123,1.0240170562874535,5.3726034161111516,0.46533464084450166
CTSL,2.0,2.331263522296593,0.35145459948916,1.0743218525020997,0.858174105488925,0.577278874028442,0.4125696776285948,1.745596953609323,4.096259059378461,5.637679535382867
TLK2,1.0,1.0181843829288337,0.26053841872152567,0.9844725956862128,0.37452291883093275,0.39142048517381245,0.804266351726789,0.9570309266068198,5.697106541643495,0.380221403006939
DAZAP2,1.0,1.0294917926519886,0.3256257622829476,0.9640902015433913,0.4085791948957902,1.11361645162463,0.3538218125354856,2.1346058027128914,3.4242350194632807,1.5778149844727665
ZBTB26,1.0,0.5559184549212923,1.679085546954425,0.9600309731325392,1.0365332916127,0.20432154206092695,0.5266444330171397,0.5908110530796159,4.126307471184915,0.5953153439518031
ATMIN,1.0,2.381082030282886,0.3786055867911934,0.9418397965081703,0.49441594420077534,2.7770235501066085,1.0061583233631535,1.0710565036776756,4.721932669111338,0.8729771288002672
NDUFAB1,1.0,1.4520507168303531,0.8147412347034149,0.9103067912151613,0.1979107421182673,0.12237529360218764,1.7478997511672072,3.0471881908556213,3.133759933636207,0.29076517695508347
FANK1,1.0,0.7728450289382407,0.42418888173011254,0.9008375070714051,0.3160978295965691,0.25777777905840094,0.43616308133545506,0.9878801641954866,3.389616681417239,1.0806457803578757
UBE2M,1.0,0.6889708334243464,0.7621547731383859,0.8409745087750948,0.07871419641276318,1.094895224428672,0.9360664758369617,1.5099431478540717,6.651344726754235,2.624667732776707
UBXN7,1.0,0.45733849224011136,0.6398043353938413,0.8285953651698708,0.8600579769300202,1.2742190022320021,0.7492873135408148,0.8850889159181085,4.753723054565938,1.6321092343219374
KMT2D,2.0,1.853548857963077,0.8647719097739446,0.8022509323773876,0.7521985224898285,2.6885428316189697,0.4198394165800196,0.696328855335979,3.657913040095421,5.2057413193101745
CTRL,1.0,0.5312026177614586,0.5887339334878605,0.7769715730277479,0.9513251850077705,1.8408239682065304,0.17647360645729782,0.1561694660259132,3.5603831336824356,0.812313085744062
FBXO42,1.0,0.3689238393537739,0.5864990649978795,0.7739674966550413,0.16133347719601568,2.041780248715138,1.5445612485335865,1.3320150121515926,3.472666603083179,1.1293870566899336
ATRX,1.0,0.5932243095587163,0.3095912563835089,0.7508750506968276,0.1448686722147823,0.2976039327383417,0.3968664578011928,0.08753880183364705,6.651344726754235,0.35173490895977577
SH3RF2,1.0,1.0447231290439485,1.458221126317933,0.712623818447401,0.43231504156279477,0.5881110476041514,0.7922310302600762,0.4144828722728755,4.039629126443269,0.45560279386615143
ANKS3,1.0,1.0344418604522985,1.1120059495220027,0.7124669889492785,1.1395122625252982,0.4439267707167933,0.8246621712079798,0.3734235555931877,3.75537657156765,0.41467917208404387
STK40,1.0,1.8344472503271467,1.4522868137682974,0.6997524388059151,1.1763236687786454,0.7511932958712805,0.15214982653575151,0.7560942297824786,3.978314647784294,0.47983534964317837
LZTR1,1.0,0.19848927527865345,1.0567281294428044,0.6997089332229183,0.3513180472995013,0.51291821380974,0.3977663256135727,0.34800521639292037,3.373741776465169,0.29642589948936016
CHD7,1.0,1.2990490991086365,0.3691858052717871,0.6863014704396886,1.0745847629157537,0.5820635366295364,0.09734452478207409,0.5223434454530712,4.630153574413799,0.43875394423489794
RAD54L2,1.0,0.4260954691331495,1.0078089135948367,0.675491194252942,0.26099759589667015,0.5510928074012231,0.40173490249371313,0.32964280364058385,5.53740736199075,0.5840307609937041
POU2F1,1.0,1.450798219102883,0.12766305169919556,0.647123166022283,0.7564163240018089,1.4269426430995522,2.093832026664715,2.0712355635977118,3.3195194437580375,2.1669494681648165
SNX27,1.0,0.3729775379577645,0.5604146992224363,0.6462183654711832,1.037147857148407,3.0987378910686156,0.28169765070870245,0.14719684562096294,6.651344726754235,0.39530715310712056
CABIN1,1.0,1.1171438066877344,0.47220259943766035,0.5736188838212664,0.8493356464704392,0.43296186450226043,0.5311064521413847,0.42594557051755433,5.289620274990132,0.3237123074706861
GNPNAT1,1.0,0.6093899334272854,0.19114785246487986,0.5588235000589242,0.12498506382386497,0.4832399351914369,0.32762502125392035,0.15606991998641864,4.118598222890855,1.4063060479729463
SMARCC1,2.0,1.0591259506209756,0.4073126082338379,0.5501360752818559,0.898803014134655,1.5553463689997629,0.3855140826655255,0.3676844587490091,4.150291971507834,10.407592448716507
SLC35B4,1.0,0.36361877788855457,0.22430947154314482,0.5414074710239843,0.30801724334422426,0.9241247047401671,0.5874050688815206,0.3021954673059921,3.3389638721069206,0.46968056668247815
TMEM208,1.0,1.6630428652482239,0.8568290067998217,0.5015102505414155,0.2713540807176996,0.6039053147873834,0.4848284801950502,1.1365938585124797,4.305000167252905,0.9848054920285935
ACVR1B,1.0,1.536120879662851,1.2754292380617176,0.48476217468156957,0.24343995699331714,1.1050197090720313,0.7504347881746533,0.6305800350344163,5.420902673447356,0.4326328089597907
ADAM17,1.0,2.309341949564575,0.9503556474307001,0.47273108726003404,0.5731310403410145,1.8456977803153356,0.8167301563171954,0.6996001883286668,6.651344726754235,0.48420598281086397
CCDC6,1.0,0.22075584270911816,0.9368543628933619,0.46632960230907555,0.7753633613185597,0.2818721479246991,0.7009723679280144,0.2671400260629562,3.3309994232926248,0.31462375227384154
ANP32A,1.0,1.5828189027033668,1.3106289763814354,0.45865793560994317,0.22524952691618963,0.5375121573642679,0.5169264583929546,0.3441223567007149,3.1784471707054753,0.353915516552222
NOTUM,1.0,0.9071808165953137,0.28961181440585354,0.43967483547072106,0.3151815582693478,0.23553991243321676,0.25522212986511256,0.8802493761154156,3.93118357007778,0.5976647217057531
MRTO4,1.0,0.42012649347797804,2.023077148625172,0.4282096728522089,0.3538316212259178,1.4201706905804632,0.6786916102240914,1.3950507252964341,3.3440743996249584,0.8927963039294078
KDM4A,1.0,0.447511276990844,0.4932920736498804,0.4216702921371015,1.3018907511675857,0.3344659115666707,0.3202996191280359,0.4949586088745348,3.942942791362578,0.39639711616301365
CDH2,1.0,0.3412515606851345,1.8661418747966654,0.4063152741380323,0.3798014611067184,0.13589254941061243,0.5337405210645484,1.0600366962092023,3.5232697863089206,1.3839032536260627
PPARG,1.0,0.9434047961657235,0.2630540047739585,0.35157167840575515,1.0546397558024398,0.3439401479789723,0.24652418755334846,0.7331100675289471,5.475266440813483,0.8672064175078411
TRMT10A,1.0,0.9597095558114803,0.7517814388099252,0.35066514128785825,0.43260893257100774,0.3910142427674598,0.21109663834756745,0.6516561885206306,4.4133114467599475,0.9229008054036651
ZMYM2,1.0,0.5375276927394755,1.0962753213335137,0.3505969838253369,0.2856534724517532,0.4715718344623638,1.584625949726203,2.3819205096407794,4.502130858502906,0.4495357871881401
CSNK2B,1.0,1.3849608059575813,0.40702425416595306,0.32490020060994385,0.27296327295900774,0.5793182822961486,2.315244377891376,0.25487834463552167,6.651344726754235,0.5737676244353997
INCENP,1.0,0.6498179243639646,0.9705350533617642,0.3087416418668888,0.6300609209707614,0.16820698557745933,0.5804572752997202,0.38727970322113997,3.3322482805787668,0.8002370737352437
ASB7,1.0,0.9870687968308144,0.5463300849347733,0.3071971290499951,0.2480668669084779,0.284456249394858,1.4571248000212362,1.2826207882819127,4.403380915336199,0.8279131971014067
PIAS2,1.0,0.38193100026113,0.45279159982515604,0.29890714943881963,1.0202104175796776,1.2675821133759972,0.37275707433658845,1.4655423536685732,3.400204232074139,0.5437874282317596
RPS13,2.0,0.8714245494275988,0.6102670439845446,0.2708595185144755,0.6905614753580759,1.6937251248906533,2.5252157355478646,1.4366257214631766,3.8582681052328587,3.4867350969872586
PPHLN1,1.0,0.5777545202122214,1.0977849113148952,0.25092103274611366,0.276019223109,0.8652493138913856,0.3061236232195027,2.6881825883041444,4.039629126443269,0.43583860371948757
FUS,1.0,0.5954367678116486,0.32216501131632425,0.230822140658869,0.3787094452386714,2.07190129040921,0.273003986412732,0.4534449987857024,4.172785859822231,1.91464286972134
MAGI1,1.0,0.7401022011543767,0.8531590659649326,0.22487034503477019,0.8139765068825537,0.26567231231063726,0.24167108887218258,0.21606784966170406,3.2299141998974084,0.06713754235298326
SRCIN1,1.0,0.8932007872306095,0.7358199249641694,0.20576995766479522,0.6627005085932034,0.34512106639717066,0.125726972151895,0.4971906506109581,3.1834471806064046,0.2939787384566014
RALGAPA2,1.0,0.5844421188067077,0.7449446964425583,0.14560285702418338,0.9435144070488843,0.4202735511537708,0.5677685143097858,0.4156687756324692,3.798275229883621,0.6927104286119226
CD74,1.0,1.3475531135732737,0.5520361697732551,0.14085569590770267,0.28139867564529214,0.4793199983656049,0.48656930155589967,0.14580330483997286,3.995248844408999,0.17528384233559538
HAT1,1.0,0.6949201811586646,0.8804142250382162,0.13875242572923252,0.6080949931328434,0.34419909903862633,1.711348422210535,0.4024035285838121,3.1412102392042356,0.9354431326872495
UBC,1.0,1.1876511659483249,0.2429305741014547,0.13038697282787118,1.0794697133653604,0.701103278096874,0.250696649128669,0.2683065010929844,3.797048754959757,0.582083525922493
KDM3B,1.0,1.5726986547504835,1.1834803103489546,0.07791322193167206,0.5113928852809319,3.096074799765471,0.4032380137247564,1.0522281894368164,4.205749032684333,1.017790723320035
NUP155,1.0,1.0935662738582175,0.8531590659649326,3.0381329745006744,0.7099431176966344,1.2366094472303877,1.3319963560889623,0.5618375283270256,0.6588425625545624,4.107453012103535
RAB6A,1.0,1.1660967610165174,1.566246162483243,2.849458458625914,0.9728543342256586,0.09781755031099514,0.245498770613083,0.3173495942185364,0.30822913738310304,4.574986341882236
RPS12,1.0,1.5391030626332878,0.9400202830558383,2.4718935388592893,0.7135210750692318,0.689179284981721,0.9043774049783776,0.3758520300581066,0.6465069268526902,3.274610150649433
RAPGEF1,1.0,1.3585934027756457,0.30600060357748055,2.184223079701637,0.39180569724599185,1.952958896584093,0.7786118466936555,0.6826680645541031,0.33425957807248885,6.190374488054328
ATP2A2,1.0,0.42601461207024083,0.13927280040225398,2.0219382338550167,1.1144182957794733,0.39635771973692546,3.0498737810130665,0.6803111067505011,0.9203485229261551,4.414158106054978
COPG1,1.0,0.6424836427876657,0.5690546468315966,1.9814243165327485,0.49403648198187405,2.3235167312635387,0.4495514971000313,2.126237770318337,0.413908028400857,4.261665406481378
PRKAR1A,1.0,1.039216345177268,0.5285909279129446,1.8605932295582075,0.6228395097930128,0.1432892307663194,1.0932179619810478,0.5865325870141752,0.40040073059882614,4.915016755579617
SF3B3,1.0,0.46347579706594094,0.11228707539721833,1.8103693423078444,1.813184875552546,1.2230301884742432,1.1818731209736764,1.2765196994864902,0.5908449095974194,4.13650383671012
SPIN1,1.0,1.4868855737886708,0.9632513708277978,1.8064023897019055,0.541452795803407,0.5098026540375309,0.946076849451425,1.5895602137896534,2.215240105335995,3.569303024440829
UNC80,1.0,0.8238538196057879,0.33004191593979276,1.7935519356334768,0.6037308923255411,0.775648254986583,0.2780575506870547,0.569618529717061,0.3712841947949944,3.2638403050912457
RPS5,1.0,1.7028933457282538,1.5638850802500117,1.7708815446710482,0.7289254725240991,1.9473829992537084,1.5976182357609023,0.6738485485164543,1.4680614850152542,3.9557957925687677
PABPN1,1.0,0.6617441100832162,0.27521638472319054,1.7012778863942923,0.2109977922424336,0.6770781304169098,0.49444306133617827,0.11598105775577314,1.280188271227964,3.532538879805649
CSDC2,1.0,0.8614903171042682,0.8267554409384332,1.6787952431455517,0.17510652782933023,0.5398391292342356,0.6125389836796501,1.1264643390471885,1.2183235951598959,3.5518799584959426
TUBGCP3,1.0,0.676957747564164,0.2398490354864781,1.667581740297515,0.5330434547269224,0.9172505232727188,1.0395054391913103,2.2626165005653602,1.2950434395047503,3.5490885135112538
LCOR,1.0,0.6299431548287249,0.7009069276382948,1.6245192853814276,0.3393906226229789,0.8843229348841627,1.2976125504617875,1.252541579822753,0.5374373009458081,4.259398334508483
CDKN1A,1.0,0.7588817193655947,0.7466135270122279,1.5595317301778509,0.6193185272621738,0.5513400485290695,0.314822763212566,0.8727007849422925,1.7573343633547365,3.744768429505806
VPS37B,1.0,0.6140848959240617,0.2843392159258203,1.5014275697792856,0.34650769770294,1.8399819039933236,0.6798329347457682,0.8338660296948909,0.17713917199997667,4.47054365468429
UHRF1,1.0,2.33114260182135,2.580556459484508,1.4982015595528473,0.7604002481149577,0.2517189198601572,1.6710702310521002,0.3734030332190272,1.9118284601356477,4.180442551308485
CDC45,1.0,1.2365562759780737,1.3221011826973506,1.355590955379406,0.6395580668973623,0.40320504310624683,1.3400552913812798,0.5248811088723332,1.404118154837956,4.227544147738253
ANKRD26,1.0,0.1498005515577491,3.000638882582227,1.3366383524659933,0.26857241294905204,0.30712665387072463,1.0556407244927708,0.8729600265449186,0.2008938949638531,3.4208947139848065
RPS27A,1.0,0.47769626199387266,0.5796811152114112,1.3150380046741879,0.4651746137463079,0.31857784427899144,1.1862122537597748,0.920927341146816,0.430509045651217,5.209854868813464
TNPO3,1.0,1.4636002387927407,0.48679572205301186,1.2936578015775995,1.30862671757353,1.1418900888482317,1.8104816138736228,0.8474364857434604,0.4984204441952445,10.208474672610624
RING1,1.0,0.5674136054057921,0.7356072382322826,1.2701146850389304,0.8333331166363902,0.29167259797798795,1.630876950471801,1.3218824129092117,0.6633801870925614,3.2666556668339877
RPS14,1.0,0.2958298233695189,1.369429756679355,1.2636831920958913,0.3536550986837052,0.430123021683259,1.4562298597303913,0.38830854850197494,0.7868808611885438,9.391632879012107
KLF6,1.0,1.465901491223721,1.0010914494924306,1.2613383340149553,0.8524164175783596,2.3341845720090646,0.9388492190714512,1.3130242916058354,1.8077950745854103,3.5260813698027644
UBL5,1.0,0.8602590034726764,0.21043338853467491,1.2428545980189154,0.8697949304189312,2.5696830201180263,1.0777054180678065,0.3627805377685518,1.6731523010840097,4.6196853604872485
DDX59,1.0,0.5245748626704095,0.12262289429465585,1.2083374161504565,0.3805831569905738,2.0708724047482363,1.6919694457338943,1.735465504921728,0.6386688748614663,6.448174206246462
ARID3A,1.0,0.6015114801567881,0.6869557669179774,1.1828711272836645,0.23910276656881457,0.858048804137247,0.2848828525084863,1.5822294688830747,0.8638821571035239,3.3257566415302215
NUP85,1.0,2.112967379177772,0.8554880612960611,1.1700019113026205,1.2443385343836266,0.290662185812266,1.098514433882452,0.8915364587964046,0.36716830291236363,5.4824410013961
UPF1,1.0,1.0732960829687415,0.15503226787747534,1.153464963983026,0.5940733743870533,1.2242366839450287,0.249522461980661,0.2565137536600831,0.43748112326336824,4.3208844871736165
POLR1A,1.0,0.6954850774103788,1.7622552461248149,1.1372426857019786,0.8641361862001302,1.1640749094182643,1.3796765202307406,0.6455842045185368,0.8082137524178007,6.188145696076912
SLC25A39,1.0,0.8384109610760058,0.4046140191908582,1.1305981171234738,0.4219570649594911,0.4330560281434463,0.7957714572930404,1.3074967762144598,0.7553518458719556,3.9330059451235924
HOXB8,1.0,0.46664217842638983,1.1626199215917397,1.1267200970309401,1.701387052240053,0.5975838470933807,0.3791147306680868,0.6585259059733424,0.44084776401332554,3.135660934044147
TRAPPC8,1.0,1.0278104566016326,0.2365495435103108,1.1260055148542727,1.535599884110135,0.2399622184851911,0.7337918301923089,0.5057897307706735,0.11988984843706327,8.000775916074282
TSG101,1.0,0.6377880503632853,0.2677912568608595,1.0837777369620532,0.23937398873650767,1.0897385480209614,0.6472002574366869,0.976253836847524,1.1964336416187995,5.148271992669115
RBBP5,1.0,1.820383571917235,2.014910493073619,1.0721627391145505,0.3947488398918281,1.433904420922051,1.8911644720653944,2.121593112419004,1.6015738536945163,5.494369285644753
NSUN7,1.0,1.4054462781072572,0.5135411831153515,1.0704329284976675,0.4548042553726895,0.4636436018526319,1.2057908836535034,1.0969643032115026,0.707588851162175,3.296460224078878
ABCE1,1.0,1.2505919709149218,0.864040907875443,1.0652693138117826,2.2782553168479875,0.08812892290071764,2.245674602983595,0.8480482112927344,1.174508970120569,9.912779971403669
FABP5,1.0,0.43212375977382156,0.8406433883777733,1.0573471883067878,0.7427055016377434,0.29434151469409986,0.3277081389315435,0.3411304077980377,0.6853955267865652,4.727763715637162
EIF3A,1.0,1.4167113621369696,1.1245567255244604,1.0525858855299102,0.332126965360153,0.5491353076202338,2.6245192853814276,1.36380306806766,0.746347051516436,4.305931405221583
NUP54,1.0,0.9062058850551653,1.3019168613179102,1.040786832848078,1.7855535542816057,0.18314250549603572,1.434447318600432,0.12393234037903092,0.32069932123966105,3.239127388765109
SAFB,1.0,2.223178511156773,0.7941733406406584,1.0217144613445768,0.5336069536386445,2.2843392159258205,0.8977035338463987,0.6113837790485445,0.15974330929302383,3.4133226786938122
TLE3,1.0,0.8675846411911863,0.1629863721932246,1.008977824677332,0.9258054695981818,1.492927103243497,0.4367444265647472,0.1098865057090827,1.4867557569160774,5.536670972751606
RPS19,1.0,1.2853078094694586,0.7054896852660224,0.9773654600558809,0.4988996393027859,1.3901175793917955,1.2089061264197305,0.9018756617057646,0.38036414028096316,5.262417679432991
NAPA,1.0,0.6238631161099734,0.7779341574114134,0.9687531637673247,0.5218810149225438,0.21625359519478635,0.1696936824167916,0.7231936543712371,1.2865262577912566,6.893409800391851
ANAPC1,1.0,0.48470160315711813,0.4299593575427854,0.9538561592507739,0.5748572121392339,0.49772313365530335,1.6015217997802444,0.14287263551181859,0.26982357583651906,7.495345743469364
GPR62,1.0,1.5078979401948012,0.709742730605482,0.9497362773542041,1.1005351739253342,0.7051371377220327,0.3912066260130692,0.4173231464685045,1.4215556360083657,5.890257808870822
VWA7,1.0,0.5237513454316769,0.7640172965181607,0.9422578441712471,0.7508505799554828,0.7404061211140515,0.6325136238322134,0.5751346905360585,0.08484297318725768,3.4877058407173203
ZCCHC9,1.0,0.6240711114758108,0.9443541400053443,0.9367792644180054,1.413986883504461,0.2920553000028045,1.941498056570351,0.6624209498568665,0.5032225199609888,5.774947741534592
NEDD8,1.0,0.786100783376843,1.875235015937288,0.9119702821572863,0.6183976272402983,0.9299621333922451,1.6468727133918644,0.3739472040655669,1.0154546851854829,4.516993113811534
RPSA,1.0,1.4867603387755148,0.7387609288174143,0.9059833188795776,0.6896891200806601,0.5454600150351813,2.2953005249807377,0.4354404515429461,0.4733506230026194,3.5411063119616757
RPS2,1.0,0.6036517338702135,0.574987768124556,0.8846225057208831,0.5273166703869596,0.6762530242849888,1.21858932632355,0.804155675252718,0.7091198947328385,3.838833400195501
ZMAT5,1.0,0.46893051382233175,0.6655060382586138,0.8658866701576758,0.4134464500971185,0.6589811724439563,0.8245751702096782,1.3676439537609268,0.2952405247561724,3.281388757261654
UXS1,1.0,1.1335511912515852,0.8736737399050587,0.8342513184405858,1.0805767022560029,0.9015985777299227,2.267027566564563,0.705886643637957,0.5512318632160308,7.438951074287709
TNS3,1.0,0.35299300491408636,0.8560488835760365,0.8335994914249317,0.21529714052970808,0.8657910070679165,0.12440632852073986,1.3093078668257188,0.4129291650497494,6.208097988614716
G3BP1,1.0,2.8016019134628034,0.5349147124425673,0.8236482423969282,0.8332739444199482,2.358724242768087,0.6043766056441637,1.2407402061124513,0.2726214305485111,3.8259259003887403
UBE2E1,1.0,0.641871143451132,0.24403372353316974,0.8129024994165228,0.24265712238540657,0.6076020567836286,1.5015653797956425,0.8769327562634338,1.3162777175485676,3.5187356016573506
INTS12,1.0,2.2614011845593622,1.6409427723651109,0.811605928738572,0.49017941778772006,1.2592821239407148,0.8270469724536453,0.4331384380807577,0.25846235808180223,5.014914171202949
SNRPD2,1.0,0.7881890900264159,0.2954548493466742,0.8064023897019055,1.034032019806555,0.6548419997305622,0.924161174025313,0.5345427894242871,0.3119986549734723,3.538497850015315
RRN3,1.0,0.4263661786502703,1.6517340888763377,0.8057632512761708,0.5970855171684767,0.11573721385508258,0.7955001758288488,2.1263829930827707,0.6167772579212647,3.3205915107003654
MPG,1.0,0.7259962350470599,0.4520530873210933,0.8037961713788516,0.35904179655750507,0.8419392060633948,0.5463300849347733,0.5218665718994825,0.32425830919575416,3.313065170101174
RTP4,1.0,2.3350643625919587,0.7318200016885121,0.8021132315988143,0.4352511081869822,0.1567485295718985,0.2563178059934959,0.4637193927516177,0.8614446948864175,3.1704607726842937
EIF3E,1.0,0.2779050634975723,1.1029450148129376,0.7641686625894821,2.39298485561981,0.2991665329714571,1.5673834160962106,0.28919744755399235,1.2156609160771952,5.605416897471746
SF1,1.0,1.288949083210201,0.5105759330745908,0.7560199342589199,1.761627670971675,0.5216644199941587,0.9916553707473107,0.6491513646336582,0.6832121883979042,7.9534683919503735
RPS17,1.0,2.1754152879369535,1.4912010345960953,0.7428736419774075,0.533799897553263,0.30505276438048523,1.524692086043806,0.5257837359237448,0.8194154033970443,3.9514967097121225
