,0,1
MAPK3,-15.665506451991986,-8.515641210312964
PPP2CA,-18.848370112305638,-9.745023578990578
RPS15,-16.049093032779584,-8.869527534250837
RPS21,-16.1430010848668,-14.68526905284614
RPS24,-19.323758042446748,-8.784563293046228
RPS27,-14.667045788812313,-10.294111439123458
RPS3,-18.041522478350906,-15.446426658202462
RPS7,-14.600747994514494,-10.235269003497784
STAT3,-16.917495687290067,-8.796463224687882
UBB,-15.23946789148442,-8.507503825796027
STT3B,-16.50512252330445,-8.682109525391125
LZTFL1,-15.326134047035936,-8.792212527673318
SLC6A20,-15.829552544482823,-9.375452837850672
ABO,-17.002355813061097,-8.86884335347415
DPP9,-16.998086165078803,-8.839032100308357
RPL24,-15.2442103119581,-8.568050886069017
FOXP4,-14.47384687133075,-14.292042407009015
NXPE3,-15.573671034957375,-8.810523696240958
SENP7,-15.874677419608107,-9.664179543505808
TCF19,-16.8858752815503,-9.073766020833624
IL10RB,-15.23361573285972,-9.79770259243318
CCHCR1,-15.268702983765687,-9.163748556951019
PSORS1C1,-15.181071617864037,-8.888217854631408
TMEM65,-16.539169566589813,-9.435145032479058
OAS1,-16.23601080418979,-9.341424052636075
KANSL1,-21.2653262778671,-9.246507718199954
TAC4,-16.916089610610793,-9.240259415515155
RAVER1,-14.85897824860179,-9.71457925493341
PLEKHA4,-15.354888072770533,-8.707821742538494
IRF7,-14.953837829706444,-8.938576745831408
IRF9,-16.23870496626408,-9.697820152094154
TLR3,-15.436498555870918,-10.127358716635785
MX1,-14.977344246730496,-9.034243807126213
IRF3,-16.492317341454335,-9.744935380686742
TLR7,-15.13560774286873,-9.680912752738024
IFIH1,-15.122804366427648,-9.741231333999126
